FLUXO;PERIODO;NIF;REF;NC;PAIS;PORIGEM;REGIAO;CODENT;NATTRA;MODTRA;AERPOR;MASSA;UNSUP;VALFAC;"VAL ESTAT";ADQNIF;ERRO
INTRA-EX;202403;513881387;AC-200-HS;87089997;FR;PT;10;EXW;11;3;;0,5;1,000;22;;QV999999999999;
INTRA-EX;202403;513881387;FMDV35;84814090;FR;PT;10;EXW;11;3;;2;1,000;212;;QV999999999999;
INTRA-EX;202403;513881387;E20-81-016-04-22;73202081;FR;PT;10;EXW;11;3;;7,7;1,000;148;;QV999999999999;
INTRA-EX;202403;513881387;CI100054;40091100;FR;PT;10;EXW;11;3;;4,2;1,000;224;;QV999999999999;
INTRA-EX;202403;513881387;KTA253;87089235;FR;PT;10;EXW;11;3;;7,3;1,000;403;;QV999999999999;
INTRA-EX;202403;513881387;06K103213A;40091100;FR;PT;10;EXW;11;3;;0,1;1,000;16;;QV999999999999;
INTRA-EX;202403;513881387;VWR12G7R600OS;84213100;FR;PT;10;EXW;11;3;;0,3;1,000;31;;QV999999999999;
INTRA-EX;202403;513881387;VWR120001;87089997;FR;PT;10;EXW;11;3;;0,1;1,000;6;;QV999999999999;
INTRA-EX;202403;513881387;06L253039C;87089997;FR;PT;10;EXW;11;3;;0,1;1,000;7;;QV999999999999;
INTRA-EX;202403;513881387;SBMC074;87089235;FR;PT;10;EXW;11;3;;5;1,000;336;;FR82530667591;
INTRA-EX;202403;513881387;17U-00-0750-5;87089997;FR;PT;10;EXW;11;3;;0,3;1,000;374;;FR56810999102;
INTRA-EX;202403;513881387;50-1200;87089997;FR;PT;10;EXW;11;3;;0,5;1,000;103;;FR56810999102;
INTRA-EX;202403;513881387;R7438-9;84099100;FR;PT;10;EXW;11;3;;0,1;4,000;131;;FR95799460480;
INTRA-EX;202403;513881387;AC-180-DB;87089997;FR;PT;10;EXW;11;3;;1,5;2,000;43;;FR95799460480;
INTRA-EX;202403;513881387;AC-200-IT;84198998;FR;PT;10;EXW;11;3;;5;1,000;125;;FR95799460480;
INTRA-EX;202403;513881387;BKR8EIX;85111000;FR;PT;10;EXW;11;3;;0,1;4,000;35;;FR95799460480;
INTRA-EX;202403;513881387;MMINT-MK7-15;84198998;FR;PT;10;EXW;11;3;;16,5;1,000;549;;FR46821372117;
INTRA-EX;202403;513881387;CTS-TM-MQB-60D;87089235;SE;PT;10;EXW;11;3;;2,5;1,000;111;;QV999999999999;
INTRA-EX;202403;513881387;CTS-EM-MQB-60D;87089235;SE;PT;10;EXW;11;3;;1,5;1,000;111;;QV999999999999;
INTRA-EX;202403;513881387;AC-200-CP-4;84099100;SE;PT;10;EXW;11;3;;1;1,000;79;;QV999999999999;
INTRA-EX;202403;513881387;8E0971824S-BL;84099100;SE;PT;10;EXW;11;3;;0,2;1,000;17;;QV999999999999;
INTRA-EX;202403;513881387;RBF700;27101999;IE;PT;10;EXW;11;3;;0,6;6,000;85;;QV999999999999;
INTRA-EX;202403;513881387;8E0971824S-BL;84099100;SK;PT;10;EXW;11;3;;0,2;1,000;18;;QV999999999999;
INTRA-EX;202403;513881387;AC-200-CAN-RD;40093100;SK;PT;10;EXW;11;3;;0,3;1,000;29;;QV999999999999;
INTRA-EX;202403;513881387;MS100192-4;84099100;HU;PT;10;EXW;11;3;;1,2;1,000;174;;QV999999999999;
INTRA-EX;202403;513881387;SMA0002-1P-BK;87083091;BE;PT;10;EXW;11;3;;0,3;1,000;17;;QV999999999999;
INTRA-EX;202403;513881387;AC-MK7-THK-RD;87089997;BE;PT;10;EXW;11;3;;1,8;1,000;130;;QV999999999999;
INTRA-EX;202403;513881387;AC-MK7-CH-RD;40091100;BE;PT;10;EXW;11;3;;0,7;1,000;48;;QV999999999999;
INTRA-EX;202403;513881387;KLC179;87089235;IT;PT;10;EXW;11;3;;1,2;1,000;88;;IT03656931205;
INTRA-EX;202403;513881387;9-654-1025;84133080;NL;PT;10;EXW;11;3;;0,8;1,000;161;;NL002254344B79;
INTRA-EX;202403;513881387;VWR12G7R600ITINLET;87089997;NL;PT;10;EXW;11;3;;0,4;2,000;200;;NL002254344B79;
INTRA-EX;202403;513881387;VWR120000;84213100;NL;PT;10;EXW;11;3;;1;4,000;102;;NL002254344B79;
INTRA-EX;202403;513881387;AC-MK7-FU-P;87088055;NL;PT;10;EXW;11;3;;2,2;1,000;59;;NL002241494B08;
INTRA-EX;202403;513881387;AC-200-TB;87088055;ES;PT;10;EXW;11;3;;0,5;1,000;89;;QV999999999999;
INTRA-EX;202403;513881387;AC-200-CFA-KIT;87089997;ES;PT;10;EXW;11;3;;0,1;1,000;32;;QV999999999999;
INTRA-EX;202403;513881387;FMINDK27-BK;84213100;ES;PT;10;EXW;11;3;;2,6;1,000;201;;QV999999999999;
INTRA-EX;202403;513881387;FMVWQS;87089997;ES;PT;10;EXW;11;3;;0,7;1,000;107;;QV999999999999;
INTRA-EX;202403;513881387;Z-3250001;87089997;ES;PT;10;EXW;11;3;;2,8;1,000;169;;ESB67114637;
INTRA-EX;202403;513881387;SILZKBR8D8S-6;84099100;ES;PT;10;EXW;11;3;;0,2;1,000;62;;ESB67114637;
INTRA-EX;202403;513881387;VWR180002;87089997;ES;PT;10;EXW;11;3;;0,1;1,000;29;;QV999999999999;
INTRA-EX;202403;513881387;ILZKBR7B8G-4;87089997;ES;PT;10;EXW;11;3;;0,2;1,000;35;;QV999999999999;
INTRA-EX;202403;513881387;SHD0012-4P-BK;87083091;ES;PT;10;EXW;11;3;;0,5;1,000;68;;QV999999999999;
INTRA-EX;202403;513881387;AC-MK7-CH-BK;40091100;ES;PT;10;EXW;11;3;;0,7;1,000;32;;ES18062887K;
INTRA-EX;202403;513881387;LFR6AIX-11-6;85111000;ES;PT;10;EXW;11;3;;0,3;1,000;57;;QV999999999999;
INTRA-EX;202403;513881387;MMODP-12125B;87089997;ES;PT;10;EXW;11;3;;0,1;1,000;14;;QV999999999999;
INTRA-EX;202403;513881387;AC-MK7-TI;40091100;ES;PT;10;EXW;11;3;;1,3;1,000;130;;QV999999999999;
INTRA-EX;202403;513881387;MMRA-LC;87089235;ES;PT;10;EXW;11;3;;0,2;3,000;58;;QV999999999999;
INTRA-EX;202403;513881387;VWR12G7R601FO;842131000;FR;PT;10;EXW;11;3;;0,9;1,000;150;;QV999999999999;
INTRA-EX;202403;513881387;R7437-8-4;84099100;FR;PT;10;EXW;11;3;;0,2;1,000;152;;QV999999999999;
INTRA-EX;202403;513881387;107920;27101999;FR;PT;10;EXW;11;3;;1,2;2,000;31;;QV999999999999;
INTRA-EX;202403;513881387;SILZKGR8B8S-4;84099100;FR;PT;10;EXW;11;3;;0,2;1,000;38;;QV999999999999;
INTRA-EX;202403;513881387;D650-0010-4;84099100;FR;PT;10;EXW;11;3;;1,2;1,000;143;;QV999999999999;
INTRA-EX;202403;513881387;R7437-8-4;84099100;FR;PT;10;EXW;11;3;;0,2;1,000;152;;QV999999999999;
INTRA-EX;202403;513881387;284779;87082910;FR;PT;10;EXW;11;3;;2,5;1,000;694;;FR70842707275;
INTRA-EX;202403;513881387;03H971921;84099100;FR;PT;10;EXW;11;3;;0,1;1,000;23;;QV999999999999;
INTRA-EX;202403;513881387;PF04;90262020;FR;PT;10;EXW;11;3;;0,2;1,000;206;;QV999999999999;
INTRA-EX;202403;513881387;MMRT-RS-16EWBL;87089499;FR;PT;10;EXW;11;3;;3;1,000;183;;QV999999999999;
INTRA-EX;202403;513881387;U5055-6;84099100;FR;PT;10;EXW;11;3;;1,5;1,000;129;;QV999999999999;
INTRA-EX;202403;513881387;001422.999502;84836080;FR;PT;10;EXW;11;3;;7;1,000;548;;FR31909238883;
INTRA-EX;202403;513881387;SVWS033;87089235;FR;PT;10;EXW;11;3;;25,5;1,000;400;;FR90912665460;
INTRA-EX;202403;513881387;SILFER8C7ES;85111000;FR;PT;10;EXW;11;3;;0,1;8,000;91;;FR71753252485;
INTRA-EX;202403;513881387;MS100192;85111000;FR;PT;10;EXW;11;3;;0,3;8,000;306;;FR71753252485;
INTRA-EX;202403;513881387;W52992;87088055;FR;PT;10;EXW;11;3;;0,3;1,000;36;;QV999999999999;
INTRA-EX;202403;513881387;W52991;87088055;FR;PT;10;EXW;11;3;;0,4;1,000;55;;QV999999999999;
INTRA-EX;202403;513881387;SILZKBR8D8S-6;84099100;FR;PT;10;EXW;11;3;;0,2;1,000;62;;QV999999999999;
INTRA-EX;202403;513881387;CTS-IGN-007;84099100;FR;PT;10;EXW;11;3;;0,3;4,000;140;;QV999999999999;
INTRA-EX;202403;513881387;FMDVK04SA;;FR;PT;10;EXW;11;3;;0,1;1,000;142;;QV999999999999;
INTRA-EX;202403;513881387;AC-200K04-OT;87089997;FR;PT;10;EXW;11;3;;1,4;1,000;99;;QV999999999999;
INTRA-EX;202403;513881387;AC-Z33-YP;84198998;FR;PT;10;EXW;11;3;;6,6;1,000;141;;QV999999999999;
INTRA-EX;202403;513881387;SILZKBR8D8S-6;84099100;FR;PT;10;EXW;11;3;;0,2;1,000;62;;QV999999999999;
INTRA-EX;202403;513881387;U5055-6;84099100;FR;PT;10;EXW;11;3;;1,5;1,000;129;;QV999999999999;
INTRA-EX;202403;513881387;ATMSYGR05;87089997;FR;PT;10;EXW;11;3;;0,2;1,000;66;;QV999999999999;
INTRA-EX;202403;513881387;10.127.101K;84133080;BG;PT;10;EXW;11;3;;0,3;1,000;339;;BG206796168;
INTRA-EX;202403;513881387;CI100053;84213100;CY;PT;10;EXW;11;3;;5;1,000;302;;QV999999999999;
INTRA-EX;202403;513881387;BWR20XZ;87088055;IE;PT;10;EXW;11;3;;5,8;1,000;178;;QV999999999999;
INTRA-EX;202403;513881387;CI100054;40091100;HR;PT;10;EXW;11;3;;4,2;1,000;215;;QV999999999999;
INTRA-EX;202403;513881387;CTS-IT-250;84213100;HU;PT;10;EXW;11;3;;6,2;1,000;305;;QV999999999999;
INTRA-EX;202403;513881387;50003-M45-XL;84213100;HU;PT;10;EXW;11;3;;0,2;3,000;41;;HU25464285;
INTRA-EX;202403;513881387;VWR12G7R600ITINLET;87089997;HU;PT;10;EXW;11;3;;0,4;1,000;100;;HU25464285;
INTRA-EX;202403;513881387;VWR12G7R600ITBLA;84213100;HU;PT;10;EXW;11;3;;0,8;1,000;76;;HU25464285;
INTRA-EX;202403;513881387;AC-MK7-DI.B;87089997;HU;PT;10;EXW;11;3;;0,1;2,000;42;;HU25464285;
INTRA-EX;202403;513881387;RF100029;84099100;HU;PT;10;EXW;11;3;;0,5;2,000;71;;HU25464285;
INTRA-EX;202403;513881387;AC-200-CFA;87089997;HU;PT;10;EXW;11;3;;0,1;3,000;48;;HU25464285;
INTRA-EX;202403;513881387;PF04;90262020;HU;PT;10;EXW;11;3;;0,2;1,000;159;;HU25464285;
INTRA-EX;202403;513881387;AC-MK7-INLET;40091100;HU;PT;10;EXW;11;3;;0,3;2,000;91;;HU25464285;
INTRA-EX;202403;513881387;8E0971824S-RD;84099100;HU;PT;10;EXW;11;3;;0,2;4,000;30;;HU25464285;
INTRA-EX;202403;513881387;VWR810000;87089997;HU;PT;10;EXW;11;3;;0,2;1,000;17;;HU25464285;
INTRA-EX;202403;513881387;VWR150000;87089997;HU;PT;10;EXW;11;3;;0,2;1,000;79;;HU25464285;
INTRA-EX;202403;513881387;VWR810009;87089997;HU;PT;10;EXW;11;3;;0,2;1,000;40;;HU25464285;
INTRA-EX;202403;513881387;MMRAD-E46-323;87089997;HU;PT;10;EXW;11;3;;7,2;1,000;217;;HU25464285;
INTRA-EX;202403;513881387;FMDV008-BK;84814090;HU;PT;10;EXW;11;3;;0,5;1,000;90;;HU25464285;
INTRA-EX;202403;513881387;216EVOEGT;90262020;HU;PT;10;EXW;11;3;;0,3;4,000;276;;HU25464285;
INTRA-EX;202403;513881387;AC-180S-TH-BK;40091100;HU;PT;10;EXW;11;3;;0,3;1,000;19;;HU25464285;
INTRA-EX;202403;513881387;MS100178;85111000;HU;PT;10;EXW;11;3;;0,1;2,000;16;;HU25464285;
INTRA-EX;202403;513881387;CI100059;84213100;HU;PT;10;EXW;11;3;;7;1,000;1999;;HU25464285;
INTRA-EX;202403;513881387;D650-0002;84099100;HU;PT;10;EXW;11;3;;0,3;14,000;313;;HU25464285;
INTRA-EX;202403;513881387;AC-200-CP-4;84099100;DE;PT;10;EXW;11;3;;1;1,000;83;;QV999999999999;
INTRA-EX;202403;513881387;CTS-IT-825;84213100;DE;PT;10;EXW;11;3;;3,8;1,000;318;;QV999999999999;
INTRA-EX;202403;513881387;PF05;90262020;DE;PT;10;EXW;11;3;;0,2;3,000;512;;DE181881308;
INTRA-EX;202403;513881387;PF04;90262020;DE;PT;10;EXW;11;3;;0,2;1,000;159;;DE181881308;
INTRA-EX;202403;513881387;10.127.101K;84133080;DE;PT;10;EXW;11;3;;0,3;1,000;253;;DE181881308;
INTRA-EX;202403;513881387;10.127.100K;84132000;DE;PT;10;EXW;11;3;;0,3;1,000;253;;DE181881308;
INTRA-EX;202403;513881387;AC-MK7-TI;40091100;GR;PT;10;EXW;11;3;;1,3;1,000;87;;GREL137646504;
INTRA-EX;202403;513881387;AC-200-TP;40091100;GR;PT;10;EXW;11;3;;1,7;1,000;73;;GREL137646504;
INTRA-EX;202403;513881387;10.127.100K;84132000;GR;PT;10;EXW;11;3;;0,3;2,000;507;;GREL137646504;
INTRA-EX;202403;513881387;50003-M45-HL;84213100;GR;PT;10;EXW;11;3;;0,1;8,000;111;;GREL137646504;
INTRA-EX;202403;513881387;50003-MR45XLZ;84213100;GR;PT;10;EXW;11;3;;0,2;16,000;266;;GREL137646504;
INTRA-EX;202403;513881387;MMFW-SM-6BL;87089997;RO;PT;10;EXW;11;3;;0,1;1,000;12;;QV999999999999;
INTRA-EX;202403;513881387;FMBAVXR-BL;40091100;RO;PT;10;EXW;11;3;;0,3;1,000;30;;QV999999999999;
INTRA-EX;202403;513881387;D650-0010-6;84099100;RO;PT;10;EXW;11;3;;1,8;1,000;216;;QV999999999999;
INTRA-EX;202403;513881387;EVE-G8XM-CF-ENG;84213100;PL;PT;10;EXW;11;3;;4,2;2,000;1350;;PL8141683531;
INTRA-EX;202403;513881387;FMINDK37;84213100;PL;PT;10;EXW;11;3;;5,2;1,000;222;;QV999999999999;
INTRA-EX;202403;513881387;06K103213A;40091100;BE;PT;10;EXW;11;3;;0,1;1,000;16;;QV999999999999;
INTRA-EX;202403;513881387;883089.000135A;84836080;BE;PT;10;EXW;11;3;;15,5;1,000;1149;;BE1002280115;
INTRA-EX;202403;513881387;CTS-HW-308;84213100;BE;PT;10;EXW;11;3;;0,1;1,000;134;;BE1002280115;
INTRA-EX;202403;513881387;FMINLS1-BK;40091100;BE;PT;10;EXW;11;3;;0,8;1,000;75;;BE1002280115;
INTRA-EX;202403;513881387;AC-MK7-MD;87089997;BE;PT;10;EXW;11;3;;0,4;1,000;65;;BE1002280115;
INTRA-EX;202403;513881387;AC-WS-15-BT;87088099;BE;PT;10;EXW;11;3;;1,2;2,000;100;;BE1002280115;
INTRA-EX;202403;513881387;EVE-RS5-INT;84213100;BE;PT;10;EXW;11;3;;7,1;1,000;1818;;BE0740963105;
INTRA-EX;202403;513881387;EVE-RS5-CF-SLM;84099100;BE;PT;10;EXW;11;3;;1,6;1,000;606;;BE0740963105;
INTRA-EX;202403;513881387;CTS-IT-260;84213100;BE;PT;10;EXW;11;3;;5;1,000;240;;QV999999999999;
INTRA-EX;202403;513881387;BWR23Z;87088055;IT;PT;10;EXW;11;3;;7,4;1,000;159;;QV999999999999;
INTRA-EX;202403;513881387;KLC163;87088035;IT;PT;10;EXW;11;3;;0,9;1,000;112;;QV999999999999;
INTRA-EX;202403;513881387;8E0971824S-RD;84099100;IT;PT;10;EXW;11;3;;0,2;1,000;13;;QV999999999999;
INTRA-EX;202403;513881387;AC-200-HS;87089997;IT;PT;10;EXW;11;3;;0,5;1,000;22;;QV999999999999;
INTRA-EX;202403;513881387;SBW1171-4P-BK;87083091;IT;PT;10;EXW;11;3;;0,5;1,000;77;;IT02413110566;
INTRA-EX;202403;513881387;AC-MK7-DP;87089235;IT;PT;10;EXW;11;3;;7,6;1,000;177;;IT04146110160;
INTRA-EX;202403;513881387;AC-MK7R-DP;87089235;IT;PT;10;EXW;11;3;;11,3;1,000;185;;IT04146110160;
INTRA-EX;202403;513881387;EVE-FLC;87084099;IT;PT;10;EXW;11;3;;0,6;1,000;21;;IT04146110160;
INTRA-EX;202403;513881387;VWR1200R601E;84213100;IT;PT;10;EXW;11;3;;5,2;1,000;338;;IT04146110160;
INTRA-EX;202403;513881387;AC-500-TB;87089997;IT;PT;10;EXW;11;3;;0,3;1,000;39;;IT03656931205;
INTRA-EX;202403;513881387;ILZKAR7A10-8;85111000;NL;PT;10;EXW;11;3;;0,4;1,000;68;;QV999999999999;
INTRA-EX;202403;513881387;VWR31G70R;87088035;NL;PT;10;EXW;11;3;;9,5;1,000;161;;NL002241494B08;
INTRA-EX;202403;513881387;MMAI-350Z-03H;84213100;NL;PT;10;EXW;11;3;;3,9;1,000;137;;NL002241494B08;
INTRA-EX;202403;513881387;SVWS051;87089235;NL;PT;10;EXW;11;3;;15,5;1,000;424;;NL002241494B08;
INTRA-EX;202403;513881387;VWR1200R601E;84213100;NL;PT;10;EXW;11;3;;5,2;1,000;338;;NL002254344B79;
INTRA-EX;202403;513881387;VWR120000;84213100;NL;PT;10;EXW;11;3;;1;1,000;25;;NL002254344B79;
INTRA-EX;202403;513881387;BKR7EIX;85111000;NL;PT;10;EXW;11;3;;0,1;16,000;139;;NL002254344B79;
INTRA-EX;202403;513881387;MS100192;85111000;NL;PT;10;EXW;11;3;;0,3;5,000;191;;NL002254344B79;
INTRA-EX;202403;513881387;D650-0003;84099100;NL;PT;10;EXW;11;3;;0,3;7,000;156;;NL002254344B79;
INTRA-EX;202403;513881387;VWR180004;87089997;NL;PT;10;EXW;11;3;;0,1;1,000;26;;NL002254344B79;
INTRA-EX;202403;513881387;AC-S55-OTC;84213100;NL;PT;10;EXW;11;3;;0,3;1,000;24;;NL859866403B01;
INTRA-EX;202403;513881387;AC-BM-ODP;87089997;NL;PT;10;EXW;11;3;;0,1;1,000;8;;NL859866403B01;
INTRA-EX;202403;513881387;VWR1200R600E;84213100;NL;PT;10;EXW;11;3;;5,2;1,000;309;;NL002241494B08;
INTRA-EX;202403;513881387;MMRAD-GLF-94;87089135;NL;PT;10;EXW;11;3;;6,2;1,000;212;;NL002241494B08;
INTRA-EX;202403;513881387;VWR17G7R600;40091100;NL;PT;10;EXW;11;3;;0,2;1,000;38;;NL002241494B08;
INTRA-EX;202403;513881387;VWR1200R601E;84213100;NL;PT;10;EXW;11;3;;5,2;1,000;338;;NL002241494B08;
INTRA-EX;202403;513881387;AC-MK7-IND-BK;40091100;NL;PT;10;EXW;11;3;;0,9;1,000;32;;NL002241494B08;
INTRA-EX;202403;513881387;AC-MK7-MD;87089997;NL;PT;10;EXW;11;3;;0,4;1,000;43;;NL002241494B08;
INTRA-EX;202403;513881387;AC-MK7-INLET;40091100;NL;PT;10;EXW;11;3;;0,3;1,000;45;;NL002241494B08;
INTRA-EX;202403;513881387;VWR1200R600E;84213100;NL;PT;10;EXW;11;3;;5,2;1,000;309;;NL002254344B79;
INTRA-EX;202403;513881387;VWR130006;84099100;NL;PT;10;EXW;11;3;;0,3;1,000;40;;NL002254344B79;
INTRA-EX;202403;513881387;EVE-FLC;87084099;NL;PT;10;EXW;11;3;;0,6;1,000;21;;NL002254344B79;
INTRA-EX;202403;513881387;SILZKFR8D7S;85111000;NL;PT;10;EXW;11;3;;0,2;20,000;138;;NL002254344B79;
INTRA-EX;202403;513881387;MMTS-350Z-07;90321020;NL;PT;10;EXW;11;3;;0,3;1,000;36;;NL002241494B08;
INTRA-EX;202403;513881387;SBMP082;87089235;NL;PT;10;EXW;11;3;;9;1,000;150;;NL002241494B08;
INTRA-EX;202403;513881387;R7437-8-4;84099100;NL;PT;10;EXW;11;3;;0,2;1,000;150;;QV999999999999;
INTRA-EX;202403;513881387;VWR120000;84213100;NL;PT;10;EXW;11;3;;1;1,000;29;;QV999999999999;
INTRA-EX;202403;513881387;AC-MK7-CP-4;84099100;NL;PT;10;EXW;11;3;;1;1,000;111;;QV999999999999;
INTRA-EX;202403;513881387;CI100039-B;40091100;ES;PT;10;EXW;11;3;;1,7;1,000;157;;QV999999999999;
INTRA-EX;202403;513881387;CI100039;40091100;ES;PT;10;EXW;11;3;;2;1,000;237;;QV999999999999;
INTRA-EX;202403;513881387;CTS-HW-028;87089997;ES;PT;10;EXW;11;3;;0,4;1,000;81;;QV999999999999;
INTRA-EX;202403;513881387;06K103495AC;87089997;ES;PT;10;EXW;11;3;;0,6;1,000;31;;QV999999999999;
INTRA-EX;202403;513881387;SBW0260-6P-BK;87083091;ES;PT;10;EXW;11;3;;0,5;1,000;116;;QV999999999999;
INTRA-EX;202403;513881387;RBF600;27101999;ES;PT;10;EXW;11;3;;0,6;1,000;9;;QV999999999999;
INTRA-EX;202403;513881387;SBW0261-4P-BL;87083091;ES;PT;10;EXW;11;3;;0,5;1,000;76;;QV999999999999;
INTRA-EX;202403;513881387;AC-211-OT;84198998;ES;PT;10;EXW;11;3;;1,3;1,000;96;;QV999999999999;
INTRA-EX;202403;513881387;DBA2472S-2;87089997;ES;PT;10;EXW;11;3;;19;1,000;182;;QV999999999999;
INTRA-EX;202403;513881387;E10-20-049-01-22;87088035;ES;PT;10;EXW;11;3;;11,5;1,000;218;;QV999999999999;
INTRA-EX;202403;513881387;FMWS72613;87088099;ES;PT;10;EXW;11;3;;1,5;2,000;75;;QV999999999999;
INTRA-EX;202403;513881387;E10-20-047-03-22;87088035;ES;PT;10;EXW;11;3;;9,4;1,000;174;;QV999999999999;
INTRA-EX;202403;513881387;VZ11HTP17;87089235;ES;PT;10;EXW;11;3;;26;1,000;518;;ES09214511K;
INTRA-EX;202403;513881387;EVE-FK2V2-CF-LHD-INT;84213100;ES;PT;10;EXW;11;3;;3,7;1,000;906;;ES80232223N;
INTRA-EX;202403;513881387;MMAI-WRX-01BP;84213100;ES;PT;10;EXW;11;3;;3,9;1,000;166;;ES72815006L;
INTRA-EX;202403;513881387;VWR1200R600E;84213100;ES;PT;10;EXW;11;3;;5,2;1,000;309;;ES44534463T;
INTRA-EX;202403;513881387;AC-MK7R-DP;87089235;ES;PT;10;EXW;11;3;;11,3;1,000;185;;ESB42771618;
INTRA-EX;202403;513881387;BKR7EIX;85111000;ES;PT;10;EXW;11;3;;0,1;4,000;34;;ESB42771618;
INTRA-EX;202403;513881387;SILZKGR8B8S;85111000;ES;PT;10;EXW;11;3;;0,1;4,000;35;;ESB42771618;
INTRA-EX;202403;513881387;SVWS040;87089235;ES;PT;10;EXW;11;3;;21;1,000;385;;ESB42771618;
INTRA-EX;202403;513881387;MMTS-E46-99V2;87089997;ES;PT;10;EXW;11;3;;0,5;2,000;138;;ES38873546G;
INTRA-EX;202403;513881387;MMOC-E46-01;87089997;ES;PT;10;EXW;11;3;;5;1,000;600;;ESB04855516;
INTRA-EX;202403;513881387;AC-45-IC;84198998;ES;PT;10;EXW;11;3;;7,5;2,000;649;;ESB70550694;
INTRA-EX;202403;513881387;AC-180-EXM;84198998;ES;PT;10;EXW;11;3;;4,8;2,000;429;;ES44719365M;
INTRA-EX;202403;513881387;AC-180-EXM;84198998;ES;PT;10;EXW;11;3;;4,8;1,000;214;;ES44719365M;
INTRA-EX;202403;513881387;71008-AF013;84213100;ES;PT;10;EXW;11;3;;1,3;1,000;171;;ESB66283003;
INTRA-EX;202403;513881387;71008-AF006;84213100;ES;PT;10;EXW;11;3;;1,3;1,000;171;;ESB66283003;
INTRA-EX;202403;513881387;MMOP-TPS;84099100;ES;PT;10;EXW;11;3;;0,4;1,000;42;;ESB66283003;
INTRA-EX;202403;513881387;D650-0003;84099100;ES;PT;10;EXW;11;3;;0,3;8,000;178;;ESB04855516;
INTRA-EX;202403;513881387;AC-180S-TH-BL;40091100;ES;PT;10;EXW;11;3;;0,3;1,000;19;;ESB42771618;
INTRA-EX;202403;513881387;BKR7EIX;85111000;ES;PT;10;EXW;11;3;;0,1;4,000;34;;ESB42771618;
INTRA-EX;202403;513881387;SHYC103;87089235;ES;PT;10;EXW;11;3;;4,5;1,000;201;;ESB42771618;
INTRA-EX;202403;513881387;SHYP103;87089235;ES;PT;10;EXW;11;3;;3,2;1,000;142;;ESB42771618;
INTRA-EX;202403;513881387;VWR1200R600E;84213100;ES;PT;10;EXW;11;3;;5,2;1,000;309;;ESB63132823;
INTRA-EX;202403;513881387;VWR650000-BLK;87083099;ES;PT;10;EXW;11;3;;39,8;1,000;2838;;ESB63132823;
INTRA-EX;202403;513881387;VWR141001;87089997;ES;PT;10;EXW;11;3;;11;1,000;436;;ESB63132823;
INTRA-EX;202403;513881387;VWR12G7R600ITINLET;87089997;ES;PT;10;EXW;11;3;;0,4;1,000;100;;ESB63132823;
INTRA-EX;202403;513881387;VWR120000;84213100;ES;PT;10;EXW;11;3;;1;1,000;25;;ESB63132823;
INTRA-EX;202403;513881387;VWR670004;87083099;ES;PT;10;EXW;11;3;;2,2;1,000;95;;ESB63132823;
INTRA-EX;202403;513881387;VWR160001;87089997;ES;PT;10;EXW;11;3;;0,4;1,000;86;;ESB63132823;
INTRA-EX;202403;513881387;VWR140010;40093100;ES;PT;10;EXW;11;3;;1,7;1,000;158;;ESB63132823;
INTRA-EX;202403;513881387;FMDVSUB01;84814090;ES;PT;10;EXW;11;3;;0,6;1,000;108;;ES72815006L;
INTRA-EX;202403;513881387;ILFR7H;85111000;ES;PT;10;EXW;11;3;;0,2;16,000;179;;ES72815006L;
INTRA-EX;202403;513881387;PFR7B;85111000;ES;PT;10;EXW;11;3;;0,2;12,000;118;;ES72815006L;
INTRA-EX;202403;513881387;AC-MK8R-DP;87089235;ES;PT;10;EXW;11;3;;10,2;1,000;199;;ESB04855516;
INTRA-EX;202403;513881387;AC-MK8R-DP;87089235;ES;PT;10;EXW;11;3;;10,2;1,000;199;;ESB04855516;
INTRA-EX;202403;513881387;VWR650000-BLU;87083099;ES;PT;10;EXW;11;3;;39,8;1,000;2838;;ESB04855516;
INTRA-EX;202403;513881387;VWR18G700;87089997;ES;PT;10;EXW;11;3;;4;1,000;420;;ESB56882640;
INTRA-EX;202403;513881387;VWR12G7R600ITBLU;84213100;ES;PT;10;EXW;11;3;;0,8;1,000;76;;ESB56882640;
INTRA-EX;202403;513881387;VWR1200R601E;84213100;ES;PT;10;EXW;11;3;;5,2;1,000;338;;ESB56882640;
INTRA-EX;202403;513881387;VWR29DQ381;87089997;ES;PT;10;EXW;11;3;;6,2;1,000;524;;ESB56882640;
INTRA-EX;202403;513881387;MMINT-MK7-15;84198998;ES;PT;10;EXW;11;3;;16,5;1,000;549;;ESB56882640;
INTRA-EX;202403;513881387;VWR160001;87089997;ES;PT;10;EXW;11;3;;0,4;1,000;86;;ESB56882640;
INTRA-EX;202403;513881387;VWR12G7R600ITINLET;87089997;ES;PT;10;EXW;11;3;;0,4;1,000;100;;ESB56882640;
INTRA-EX;202403;513881387;R7437-8;85111000;ES;PT;10;EXW;11;3;;0,1;4,000;134;;ESB56882640;
INTRA-EX;202403;513881387;FMDV8PS3-BK;87089997;ES;PT;10;EXW;11;3;;1,2;1,000;154;;ES44719365M;
INTRA-EX;202403;513881387;R7437-9;85111000;ES;PT;10;EXW;11;3;;0,1;5,000;176;;ES44719365M;
INTRA-EX;202403;513881387;AC-MK8R-DP;87089235;ES;PT;10;EXW;11;3;;10,2;1,000;199;;ES44719365M;
INTRA-EX;202403;513881387;S-TY/T/2;87089235;ES;PT;10;EXW;11;3;;28;1,000;2332;;ESB19296938;
