REFERENCE;QUANTITY;"WHOLESALE PRICE";TOTAL
ATMSREN11;5;152.725;763.625
ATMSREN7;4;67.8714;271.4856
ATMSREN8;7;67.8714;475.0998
ATMSVAG10;2;84.8454;169.6908
ATMSVAG5;2;230.994;461.988
ATMSYGR01;2;95.448;190.896
ATMSYGR02;4;143.1884;572.7536
ATMSYGR05;5;38.581;192.905
ATMSYGR06;6;152.7414;916.4484
ATMSYGR07;6;65.0588;390.3528
ATMSYGR08;4;66.2724;265.0896
ATMSYGR09;5;98.9904;494.952
ATMSYGR10;2;118.7934;237.5868
ATMSYGR11;2;72.2584;144.5168
ATRADBMW1;1;294.5686;294.5686
ATRADYGR1;2;172.774;345.548
ATRADYGR2;2;172.774;345.548
AU128;1;551.04;551.04
BAF13;1;73.4966;73.4966
BBF15Z;4;81.7048;326.8192
BBF38Z;4;81.7048;326.8192
BBF43;3;65.2802;195.8406
BBF44Z;2;110.454;220.908
BBF46;7;85.6982;599.8874
BBR38Z;3;77.5966;232.7898
BBR44;1;77.5966;77.5966
BBR44Z;5;94.0294;470.147
BFF95Z;2;92.4058;184.8116
BFF96Z;3;81.7048;245.1144
BFR68Z;2;86.2804;172.5608
BFR78Z;2;81.7048;163.4096
BFR80;2;88.2812;176.5624
BH-198;4;27.552;110.208
BH-225;2;27.634;55.268
BH-262ST;4;32.8164;131.2656
BH-273;5;33.0624;165.312
BH-279;4;34.1612;136.6448
BH-304;1;33.0624;33.0624
BH-305;1;55.104;55.104
BH-326;3;44.0832;132.2496
BH-330;3;45.264;135.792
BH-342;1;112.5942;112.5942
BHF48;2;81.7048;163.4096
BHF50Z;4;77.5966;310.3864
BHF52;4;81.7048;326.8192
BHF53Z;2;75.4318;150.8636
BHF78Z;2;72.98;145.96
BHF96Z;2;80.073;160.146
BHF97Z;5;85.8212;429.106
BHF98Z;2;73.4966;146.9932
BHR36XZ;3;81.7048;245.1144
BHR67Z;4;77.5966;310.3864
BHR75Z;6;89.9212;539.5272
BHR83XZ;3;81.7048;245.1144
BHR84Z;3;77.5966;232.7898
BHR87Z;2;100.5976;201.1952
BHR96;3;110.454;331.362
BHR97Z;4;62.3118;249.2472
BHR98Z;1;65.2802;65.2802
BKF001Z;1;69.4458;69.4458
BKR001Z;1;56.5882;56.5882
BKR7EIX;354;6.0352;2136.4608
BKR8EIX;74;6.191;458.134
BM139;2;247.968;495.936
BM22;1;177.1856;177.1856
BM23;2;237.431;474.862
BM5G9448AE;24;4.92;118.08
BMF23Z;3;81.7048;245.1144
BMF48;1;73.4966;73.4966
BMF49Z;3;72.3322;216.9966
BMF51X;6;62.402;374.412
BMF54Z;8;70.5446;564.3568
BMF55Z;2;72.5208;145.0416
BMF57Z;3;81.7048;245.1144
BMF58X;3;100.5976;301.7928
BMF63Z;5;62.402;312.01
BMF65Z;2;92.3894;184.7788
BMF67Z;4;80.4502;321.8008
BMF73;2;81.7048;163.4096
BMF74;2;84.5912;169.1824
BMR12Z;6;73.4966;440.9796
BMR72Z;1;77.5966;77.5966
BMR74Z;2;76.5142;153.0284
BMR77Z;3;69.3884;208.1652
BMR78XZ;4;68.4454;273.7816
BMR81Z;8;65.2802;522.2416
BMR84Z;1;68.4454;68.4454
BMR92Z;4;81.7048;326.8192
BMR96Z;5;81.7048;408.524
BNF19Z;3;72.5208;217.5624
BNF33Z;5;85.8212;429.106
BNF40Z;2;151.5032;303.0064
BNF41Z;2;85.8212;171.6424
BNF42Z;5;81.7048;408.524
BNR11XXZ;3;81.7048;245.1144
BNR20XZ;6;77.5966;465.5796
BNR30Z;4;77.5966;310.3864
BNR36XZ;3;81.7048;245.1144
BNR37Z;2;81.7048;163.4096
BPR8EIX;28;6.1992;173.5776
BRF13Z;3;80.073;240.219
BRR13Z;3;67.2482;201.7446
BSF19XZ;2;81.6638;163.3276
BSF20Z;2;73.4966;146.9932
BSF33Z;3;73.4966;220.4898
BSF39Z;2;73.4884;146.9768
BSF45XZ;3;89.9212;269.7636
BSF48Z;2;72.611;145.222
BSR20XXXZ;1;81.7048;81.7048
BSR20XZ;8;81.7048;653.6384
BSR33Z;2;73.4966;146.9932
BSR37Z;5;73.4966;367.483
BSR49XZ;3;81.7048;245.1144
BSR53Z;4;73.4966;293.9864
BTF102Z;2;70.5446;141.0892
BTF81Z;3;73.4884;220.4652
BTR102Z;4;68.8964;275.5856
BTR105Z;3;139.236;417.708
BTR84Z;3;73.4884;220.4652
BTR99Z;2;73.0948;146.1896
BW-MK3352V1;1;126.4522;126.4522
BWF19XZ;6;81.7048;490.2288
BWF20XZ;9;70.6266;635.6394
BWF21XZ;4;79.1054;316.4216
BWF22Z;6;89.9212;539.5272
BWR19Z;4;73.4966;293.9864
BWR20XZ;11;81.7048;898.7528
BWR21XZ;9;81.7048;735.3432
BWR22XZ;6;81.7048;490.2288
BWR23Z;1;81.7048;81.7048
BWR24Z;5;81.7048;408.524
BWR25XZ;6;89.9212;539.5272
CBK0001;2;671.5472;1343.0944
CBK0046;2;619.8954;1239.7908
CBK0047;2;568.2354;1136.4708
CBK0051;1;1808.0754;1808.0754
CBK0058;1;1549.7754;1549.7754
CG85-02-0002;9;142.8768;1285.8912
CG85-02-0007;1;121.2288;121.2288
CG85-02-0C20;2;321.03;642.06
CI100033-A;6;17.4414;104.6484
CI100033-B;6;103.484;620.904
CI100035;3;232.4372;697.3116
CI100035-B;4;161.5974;646.3896
CI100037;6;232.4372;1394.6232
CI100038;3;436.6828;1310.0484
CI100038-A;1;232.4372;232.4372
CI100038-B;1;167.8622;167.8622
CI100039-B;3;82.9922;248.9766
CI100040;1;270.6656;270.6656
CI100042;5;671.5554;3357.777
CI100052;7;154.9554;1084.6878
CI100053;7;154.9554;1084.6878
CI100059;1;1291.4754;1291.4754
CK-003;6;8.8478;53.0868
CLK-2;16;13.5792;217.2672
COASFST16T3;5;141.45;707.25
COASRM250;3;112.9632;338.8896
COASRMR26;2;146.0256;292.0512
VWR12G7R600;8;347.1224;2776.9792
VWR12G7R600ITBLA;42;90.6264;3806.3088
CRSE3PK;1;297.4714;297.4714
CRZ33K;1;368.467;368.467
CS57-AR60004;1;57.4;57.4
CS57-AR60009;3;30.996;92.988
CS57-AR60010;7;30.996;216.972
CS57-AR60012;2;36.9;73.8
CS57-AR60016;2;32.3244;64.6488
CS57-AR60019;3;30.1104;90.3312
CS57-AR60020;1;26.568;26.568
CS57-AR60022;4;28.044;112.176
CS57-AR60037;2;33.6528;67.3056
CS57-AR60038;3;70.848;212.544
CS57-AR60041;5;35.1288;175.644
CS57-AR60046;4;30.258;121.032
CT12;1;187.0256;187.0256
CTS-20T-MK5-DF;1;295.2;295.2
CTS-20T-MQB-DF;1;295.2;295.2
CTS-A90-HX;2;243.5318;487.0636
CTS-ACC-008;4;35.4158;141.6632
CTS-ACC-SUPRAKIT;2;76.7438;153.4876
CTS-AF-270;6;18.4418;110.6508
CTS-AF-275;12;17.7038;212.4456
CTS-B58-HX;1;202.9418;202.9418
CTS-BV-0009-3;5;101.4668;507.334
CTS-CC-MK5FSI;5;177.1118;885.559
CTS-CC-MK6TSI;3;239.8418;719.5254
CTS-CPA-001;6;25.83;154.98
CTS-CRI-13920T;3;243.5318;730.5954
CTS-CRI-14422;5;287.8118;1439.059
CTS-DB-MK4-60D;6;16.2278;97.3668
CTS-EM-B567-50D;4;35.055;140.22
CTS-EM-B8-50D;4;73.8;295.2
CTS-EM-MK45-6-60D;6;44.28;265.68
CTS-EM-MK456-4-60D;1;44.28;44.28
CTS-EM-MQB-60D;1;44.28;44.28
CTS-EXH-CB-0001;1;309.9518;309.9518
CTS-EXH-CB-0002;5;332.0918;1660.459
CTS-EXH-CB-0003;2;431.7218;863.4436
CTS-EXH-CB-0007.0;3;354.2318;1062.6954
CTS-EXH-CB-0008;3;398.5118;1195.5354
CTS-EXH-CB-0015;1;568.2518;568.2518
CTS-EXH-CB-0017;1;243.5318;243.5318
CTS-EXH-CB-0020-2;2;442.7918;885.5836
CTS-EXH-DP-0001-FSI;2;180.3918;360.7836
CTS-EXH-DP-0003;2;243.5318;487.0636
CTS-EXH-DP-0007;3;324.7118;974.1354
CTS-EXH-DP-0008;1;121.77;121.77
CTS-EXH-DP-0010;2;248.0418;496.0836
CTS-EXH-DP-0014;4;199.2518;797.0072
CTS-EXH-DP-0015;3;202.9418;608.8254
CTS-EXH-DP-0017;5;243.5318;1217.659
CTS-EXH-DP-0024-S;2;133.9388;267.8776
CTS-EXH-DP-0025;4;202.9418;811.7672
CTS-EXH-DP-0026;3;664.1918;1992.5754
CTS-EXH-DP-0029;5;239.8418;1199.209
CTS-EXH-DP-0029-CAT;5;287.8118;1439.059
CTS-EXH-TP-0004-B8;1;95.9318;95.9318
CTS-EXH-TP-0007;4;60.8768;243.5072
CTS-EXH-TP-0008;1;60.8768;60.8768
CTS-EXH-TP-0009;2;243.5318;487.0636
CTS-EXH-TP-0016;7;490.032;3430.224
CTS-F1x-M5M6-DF;1;442.7918;442.7918
CTS-F8X-HX;3;184.5;553.5
CTS-F9X-M5M8-DF;2;664.1918;1328.3836
CTS-FPK-002;3;258.2918;774.8754
CTS-HS-150;10;11.07;110.7
CTS-HW-003;2;26.5598;53.1196
CTS-HW-0090;5;73.0538;365.269
CTS-HW-0091;14;68.9948;965.9272
CTS-HW-0099;2;81.1718;162.3436
CTS-HW-0133;12;64.9358;779.2296
CTS-HW-0150;4;24.3458;97.3832
CTS-HW-0151;32;81.1718;2597.4976
CTS-HW-0199;13;32.4638;422.0294
CTS-HW-0243;4;35.4158;141.6632
CTS-HW-0248;9;35.4158;318.7422
CTS-HW-028;11;40.5818;446.3998
CTS-HW-030;11;40.5818;446.3998
CTS-HW-031;1;55.35;55.35
"CTS-HW-036 ARP";18;69.3638;1248.5484
CTS-HW-040;2;63.9518;127.9036
CTS-HW-046;7;53.1278;371.8946
CTS-HW-118;5;19.9178;99.589
CTS-HW-216-AWD;8;35.4158;283.3264
CTS-HW-216-FWD;5;35.4158;177.079
CTS-HW-250;3;154.2338;462.7014
CTS-HW-257;4;44.2718;177.0872
CTS-HW-262;1;93.3488;93.3488
CTS-HW-306;4;39.8438;159.3752
CTS-HW-308;1;66.4118;66.4118
CTS-HW-310;2;36.5228;73.0456
CTS-HW-360;23;110.6918;2545.9114
CTS-HW-361;3;35.4158;106.2474
CTS-HW-380;5;44.28;221.4
CTS-HW-408;4;52.7588;211.0352
CTS-HW-450;9;66.4118;597.7062
CTS-HW-455;3;79.6958;239.0874
CTS-HW-532;6;38.3678;230.2068
CTS-HW-540;7;132.8318;929.8226
CTS-HX-007;2;177.1118;354.2236
CTS-IGN-006;288;14.3828;4142.2464
CTS-IGN-007;248;19.1798;4756.5904
CTS-IGN-008;86;13.1856;1133.9616
CTS-IGN-009;82;16.5476;1356.9032
CTS-IT-020;3;62.73;188.19
CTS-IT-105R;32;110.7;3542.4
CTS-IT-110;25;93.3488;2333.72
CTS-IT-180;3;121.7618;365.2854
CTS-IT-190;3;110.7;332.1
CTS-IT-210;10;81.1718;811.718
CTS-IT-220R;15;121.77;1826.55
CTS-IT-250;24;154.2338;3701.6112
CTS-IT-255R;5;140.2118;701.059
CTS-IT-256;2;73.8;147.6
CTS-IT-258;9;68.9948;620.9532
CTS-IT-259;9;75.2678;677.4102
CTS-IT-260;14;109.5848;1534.1872
CTS-IT-270R;37;128.0348;4737.2876
CTS-IT-272R;7;113.6438;795.5066
CTS-IT-275;2;81.1718;162.3436
CTS-IT-277;4;93.3488;373.3952
CTS-IT-280;3;62.73;188.19
CTS-IT-285;19;35.4158;672.9002
CTS-IT-288;1;121.77;121.77
CTS-IT-290R;2;121.7618;243.5236
CTS-IT-291;1;88.5518;88.5518
CTS-IT-292;3;81.1718;243.5154
CTS-IT-300R;24;121.7618;2922.2832
CTS-IT-310;5;73.8;369
CTS-IT-312;4;52.7588;211.0352
CTS-IT-340;9;121.7618;1095.8562
CTS-IT-348;3;121.7618;365.2854
CTS-IT-349;2;119.5478;239.0956
CTS-IT-500;3;68.9948;206.9844
CTS-IT-600;13;62.73;815.49
CTS-IT-800;8;121.77;974.16
CTS-IT-820;5;81.1718;405.859
CTS-IT-825;2;154.2338;308.4676
CTS-IT-932;2;191.8718;383.7436
CTS-IT-938;10;162.3518;1623.518
CTS-IT-940;1;121.7618;121.7618
CTS-LS-007;8;101.4668;811.7344
CTS-LS-008;7;101.4668;710.2676
CTS-LS-009;8;101.4668;811.7344
CTS-LS-010;3;101.4668;304.4004
CTS-LS-012;3;101.4668;304.4004
CTS-LS-017;8;101.4668;811.7344
CTS-MM-TAI-3;4;16.2278;64.9112
CTS-SIL-0019;2;26.5598;53.1196
CTS-SIL-0070;11;29.52;324.72
CTS-SIL-083;3;26.5598;79.6794
CTS-SIL-B8-ITKIT;3;88.5518;265.6554
CTS-SIL-NOISE;4;12.2918;49.1672
CTS-SUS-2002;2;60.8768;121.7536
CTS-TB-B-4;2;44.28;88.56
CTS-TM-AUDI2-50D;3;31.365;94.095
CTS-TM-MK4-60D;2;44.28;88.56
CTS-TM-MK56-60D;17;44.28;752.76
CTS-TR-0300RS;4;878.2118;3512.8472
CTS-TR-1000;11;383.7518;4221.2698
CTS-TR-1050;5;664.1918;3320.959
CTS-TR-1050-OG;2;664.1918;1328.3836
CTS-TR-1050X;1;885.5918;885.5918
CTS-TR-1059;1;1343.1518;1343.1518
CTS-TR-1070;5;664.1918;3320.959
CTS-TR-1550-82;3;1343.1518;4029.4554
D014-A001;2;27.224;54.448
D018-A001;3;36.3014;108.9042
D043-A001;1;18.1548;18.1548
D119-A001;1;93.7834;93.7834
D133-A001;2;66.5594;133.1188
D134-A001;2;13.3086;26.6172
D135-A001;2;10.8896;21.7792
D147-A001;3;254.1262;762.3786
D153-A001;2;131.4952;262.9904
D155-A001;3;118.8098;356.4294
D157-A001;2;31.6766;63.3532
D158-A001;2;16.4902;32.9804
D401-0033;9;14.9568;134.6112
D401-0035;8;16.0064;128.0512
D401-0039;5;15.4734;77.367
D401-0041;2;16.3918;32.7836
D401-0042;2;30.6926;61.3852
D590-0005;2;351.2634;702.5268
D650-0004;2;29.602;59.204
D650-0010;43;36.1128;1552.8504
D660-0009A;1;1033.1754;1033.1754
D660-0027;1;1033.1754;1033.1754
D660-0079-BLK;2;1343.1354;2686.2708
D660-0101;3;387.4254;1162.2762
D760-0035;1;981.5154;981.5154
D760-0038;9;237.6114;2138.5026
D760-0045;2;826.5354;1653.0708
D760-0061;3;100.3352;301.0056
D760-0063;3;826.5354;2479.6062
DB42FK;2;117.4158;234.8316
DBA2120S-2;2;107.584;215.168
DBA2145S-2;1;91.8892;91.8892
DBA2367S-2;2;132.5284;265.0568
DBA2472S-2;2;120.7532;241.5064
DBA2500S-2;1;97.2356;97.2356
DBA2806S-2;3;87.0676;261.2028
DBA2808S-2;3;112.996;338.988
DBA2832S-2;2;104.714;209.428
DBA2847S-2;3;86.1;258.3
DBA2951S-2;2;92.0204;184.0408
DBA2959S-2;1;138.744;138.744
DBA2964S-2;1;153.504;153.504
DBA2965S-2;1;93.316;93.316
DBA3715S-2;1;100.6796;100.6796
DBA418S-2;1;123.164;123.164
DBA419S-2;1;123.164;123.164
DBA42163S-2;2;169.658;339.316
DBA42165S-2;1;189.4692;189.4692
DBA42166S-2;1;212.0848;212.0848
DBA42224S-2;1;182.1712;182.1712
DBA42225S-2;1;182.1712;182.1712
DBA42280S-2;2;176.7428;353.4856
DBA42366S-2;2;189.4692;378.9384
DBA42500S-2;2;145.8452;291.6904
DBA42550S-2;1;169.1004;169.1004
DBA42656S-10-2;2;168.5592;337.1184
DBA42676S-2;4;167.28;669.12
DBA42677S-2;1;155.5376;155.5376
DBA42698S-2;3;189.4692;568.4076
DBA42699S-2;1;161.3596;161.3596
DBA42809S-2;4;126.485;505.94
DBA42830S-2;5;141.4418;707.209
DBA42957S-2;3;126.4112;379.2336
DBA42968S-2;1;182.1712;182.1712
DBA43146S-2;2;106.6492;213.2984
DBA43342S-2;2;218.8908;437.7816
DBA43343S-2;2;173.9056;347.8112
DBA4482S-2;2;145.8452;291.6904
DBA4649S-2;2;140.0068;280.0136
DBA4650S-2;2;145.8452;291.6904
DBA4654S-10-2;2;169.1004;338.2008
DBA4838S-2;4;153.504;614.016
DBA52321BLKS;1;475.7968;475.7968
DBA52834SLVS-2;1;494.8372;494.8372
DBA52844SLVS-2;3;504.3492;1513.0476
DBA53002WSLVXD-2;1;543.7584;543.7584
DBA53004SLVS-2;2;560.7078;1121.4156
DBA53298SLVS-2;1;528.9656;528.9656
DBA53700BLKS-2;2;501.3972;1002.7944
DBA53912SLVS-2;1;590.2524;590.2524
DBA53912SLVXD-2;1;569.5064;569.5064
DBA600S-2;2;152.848;305.696
DBA601S-2;1;76.342;76.342
DCPR8EKP;36;6.437;231.732
DI-BM/CA/1;1;626.1028;626.1028
DILKAR7B11;18;10.0204;180.3672
DILKAR7C9H;32;7.8064;249.8048
DILKAR8A8;42;14.3336;602.0112
DP-BM/SS/3;2;826.765;1653.53
DP-BM/SS/9;1;1168.1638;1168.1638
DP-MINR56/57;1;547.35;547.35
DV100001;3;110.6672;332.0016
E-BM/T/12;1;1203.0302;1203.0302
E-BM/T/3;1;1266.0554;1266.0554
E-BM/T/5;3;1427.948;4283.844
E-BM/T/9;1;1515.8192;1515.8192
E-TY/SS/3;2;268.5008;537.0016
E10-15-004-03-22;3;86.92;260.76
E10-15-007-04-22;2;73.8;147.6
E10-15-007-08-22;1;76.096;76.096
E10-15-007-09-22;1;76.096;76.096
E10-15-007-14-20;4;66.912;267.648
E10-15-009-01-22;1;99.384;99.384
E10-15-009-05-22;2;99.384;198.768
E10-15-011-02-22;1;87.904;87.904
E10-15-011-04-22;2;93.48;186.96
E10-15-014-04-22;2;99.384;198.768
E10-15-022-02-22;2;124.312;248.624
E10-15-027-01-22;1;175.808;175.808
E10-20-001-02-22;2;108.896;217.792
E10-20-011-06-22;2;129.888;259.776
E10-20-014-17-22;2;115.784;231.568
E10-20-016-01-22;4;84.296;337.184
E10-20-016-03-22;1;124.968;124.968
E10-20-022-09-22;2;129.56;259.12
E10-20-031-09-22;5;117.096;585.48
E10-20-035-01-22;3;122.344;367.032
E10-20-041-01-22;2;123;246
E10-20-043-07-22;2;182.368;364.736
E10-20-046-02-22;3;112.832;338.496
E10-20-047-03-22;1;103.32;103.32
E10-20-049-01-22;3;127.264;381.792
E10-20-049-06-22;3;120.376;361.128
E10-20-052-03-22;1;132.512;132.512
E10-25-036-05-22;3;150.224;450.672
E10-25-043-06-22;2;99.384;198.768
E10-30-013-01-22;3;88.56;265.68
E10-35-016-05-22;2;84.296;168.592
E10-35-016-09-22;3;102.664;307.992
E10-35-020-02-22;2;82;164
E10-35-023-08-22;2;93.808;187.616
E10-35-023-14-22;2;111.52;223.04
E10-35-046-01-22;4;97.416;389.664
E10-35-047-07-22;2;81.344;162.688
E10-40-011-01-22;2;82.656;165.312
E10-40-036-06-22;1;85.936;85.936
E10-42-040-06-22;2;109.88;219.76
E10-42-052-03-22;1;106.928;106.928
E10-46-035-03-22;1;105.288;105.288
E10-55-007-01-22;1;94.136;94.136
E10-55-008-05-22;2;84.952;169.904
E10-55-013-03-22;2;82.656;165.312
E10-57-002-01-22;2;82.656;165.312
E10-63-020-01-22;2;102.008;204.016
E10-70-009-01-22;1;75.768;75.768
E10-70-010-01-22;3;80.032;240.096
E10-70-018-01-22;2;93.808;187.616
E10-75-003-15-22;5;98.4;492
E10-75-012-05-22;2;94.792;189.584
E10-75-017-05-22;2;89.544;179.088
E10-75-020-05-22;2;109.88;219.76
E10-80-015-02-22;1;89.216;89.216
E10-81-010-05-22;3;76.424;229.272
E10-82-001-01-22;1;87.904;87.904
E10-82-043-01-22;2;94.136;188.272
E10-82-092-01-22;4;102.664;410.656
E10-85-008-02-22;2;62.32;124.64
E10-85-024-02-22;1;78.72;78.72
E10-85-040-01-22;2;68.552;137.104
E10-85-043-02-22;3;113.488;340.464
E10-85-043-06-22;2;108.896;217.792
E1570-140;3;107.256;321.768
E20-15-007-02-22;2;79.376;158.752
E20-15-021-02-22;4;106.928;427.712
E20-15-021-05-22;2;91.512;183.024
E20-15-021-06-22;10;119.72;1197.2
E20-55-019-01-22;3;87.248;261.744
E20-65-013-02-22;3;80.36;241.08
E20-65-015-02-22;2;75.768;151.536
E20-81-003-02-22;1;79.376;79.376
E20-81-009-02-22;4;86.264;345.056
E20-81-016-04-22;2;90.2;180.4
E20-85-003-01-22;1;66.256;66.256
E20-85-051-05-22;2;113.16;226.32
E20-85-051-06-22;3;96.76;290.28
E40-15-021-01-11;4;310.739;1242.956
E40-15-021-04-11;3;378.43;1135.29
E40-15-023-01-11;2;239.85;479.7
E40-20-031-03-11;2;335.79;671.58
E40-82-089-02-11;1;329.394;329.394
E40-85-008-01-10;2;148.707;297.414
E40-85-014-06-11;4;309.14;1236.56
E4023-140;1;100.368;100.368
E4043-140;1;114.8;114.8
E5517-140;1;87.904;87.904
E5530-140;1;102.336;102.336
E8530-320;1;252.642;252.642
E90-35-020-02-22;2;456.863;913.726
E90-57-002-01-22;2;437.47;874.94
E90-75-012-05-22;2;481.217;962.434
E90-75-017-05-22;1;539.232;539.232
E90-85-040-01-22;1;299.915;299.915
ECA3015;3;104.8124;314.4372
ES-1013912;3;31.365;94.095
ES-1311479;3;37.638;112.914
ES-1311525;1;37.638;37.638
ES-1313587;2;37.638;75.276
ES-1313913;4;50.184;200.736
ES-1350565;5;28.2244;141.122
ES-1353914;1;38.8926;38.8926
ES-2513708;3;37.638;112.914
ES-2755347;3;37.638;112.914
ES-321262;4;28.2244;112.8976
ES-321310;2;25.092;50.184
ES-321467;3;25.092;75.276
ES-325198;5;18.819;94.095
ES-325248;4;18.819;75.276
ES-325469;4;18.819;75.276
ES-325499;5;18.819;94.095
ES-331167;4;25.092;100.368
ES-331238;4;25.092;100.368
ES-335036;6;18.819;112.914
ES-335112;6;18.819;112.914
ES-335233;6;28.2244;169.3464
ES-335300;4;18.819;75.276
ES-351122;2;28.2244;56.4488
ES-351268;1;25.092;25.092
ES-355042;3;18.819;56.457
ES-355264;10;18.819;188.19
ES-361074;8;28.2244;225.7952
ES-361077;4;25.092;100.368
ESR371WB;2;124.6728;249.3456
ESR912;1;107.543;107.543
EUPD2003301R;3;367.5404;1102.6212
EUPD3003713R;2;351.5504;703.1008
EUPD4002106R;1;339.2668;339.2668
EUPD4002108R;2;358.9468;717.8936
EUPD4002112R;3;358.9468;1076.8404
EUPD4002701R;1;427.8268;427.8268
EUPD4002704R;1;516.3868;516.3868
EUPD4002711R;2;432.7468;865.4936
EUPD4003001R;1;415.5104;415.5104
EUPD4003107R;1;590.1868;590.1868
EUPD4003209R;2;344.1868;688.3736
EUPD4003211R;3;344.1868;1032.5604
EUPD4003302R;2;559.4204;1118.8408
EUPD4003601R;1;383.5468;383.5468
EUPD4004104R;1;420.8404;420.8404
EUPD4004701R;1;393.3868;393.3868
EUPD4004903R;2;452.8204;905.6408
EUPD4005001R;3;388.8604;1166.5812
EUPD5002115R;1;467.1868;467.1868
EUPD6002209R;2;516.3868;1032.7736
EUPD6002210R;2;516.3868;1032.7736
EUPD6002211R;2;516.3868;1032.7736
EUPD6003401R;1;629.5468;629.5468
EUPD6003411R;2;713.1868;1426.3736
EUPD6003412R;1;772.6204;772.6204
EUPD8002210R;1;688.5868;688.5868
EVE-151-G2-FTR;10;41.82;418.2
EVE-15144-G2-FTR;6;29.028;174.168
EVE-661-G2-FTR;10;41.82;418.2
EVE-8VRS3-CF-LHD-INT;6;810.324;4861.944
EVE-8YS3-CF-INT;3;655.836;1967.508
EVE-A35-CF-CHG;5;351.288;1756.44
EVE-A35-CF-INT;8;609.096;4872.768
EVE-A45S-CF-INT;7;655.836;4590.852
EVE-A90-CF-HDP;1;378.348;378.348
EVE-A90-CF-INT;1;655.836;655.836
EVE-B58-CF-INT;2;609.096;1218.192
EVE-B58F-CF-ENG;2;304.548;609.096
EVE-B9S5-CF-INT;1;678.96;678.96
EVE-C63-FTR;3;56.088;168.264
EVE-C63S-CF-INT;4;1335.288;5341.152
EVE-C7RS6-CF-INT;7;1101.096;7707.672
EVE-C8BMC-FTR;2;123.984;247.968
EVE-C8RS6-CF-ENG;6;309.96;1859.76
EVE-C8RS6-CF-INT;8;1303.8;10430.4
EVE-C8VT-CF-ENG;1;270.6;270.6
EVE-C8VT-CF-INT;1;1121.76;1121.76
EVE-E39-INT;1;609.096;609.096
EVE-E46-INT;8;456.576;3652.608
EVE-E46-PF;4;26.568;106.272
EVE-E60-CF-INT;1;637.14;637.14
EVE-E9X-CF-ARB;3;330.132;990.396
EVE-E9X-CF-DCT;4;329.64;1318.56
EVE-E9X-CF-INT;6;407.376;2444.256
EVE-E9X-CF-PLM;4;1101.096;4404.384
EVE-E9X-CFM-DCT;1;391.14;391.14
EVE-E9X-CFM-INT;2;407.376;814.752
EVE-E9X-CFM-PLM;1;1101.096;1101.096
EVE-EA8884-CF-ENG;2;280.44;560.88
EVE-EA8884-GTI-INT;3;655.836;1967.508
EVE-EA8884-R-INT;6;655.836;3935.016
EVE-F10M5-INT;1;1038.12;1038.12
EVE-F4XB48-CF-INT;5;609.096;3045.48
EVE-F8XM-CF-ENG;1;319.8;319.8
EVE-F8XM-CF-SBC;1;515.124;515.124
EVE-F8xM-PF;11;56.088;616.968
EVE-F8XMV2-CF-INT;6;1176.864;7061.184
EVE-F9XM5M8-CF-INT;7;1030.74;7215.18
EVE-F9XM5M8-CHG;8;309.96;2479.68
EVE-FK2-CF-CHG;5;327.18;1635.9
EVE-FK2-CF-MAF;1;117.096;117.096
EVE-FK8-CF-CHG;4;327.18;1308.72
EVE-FK8-CF-INT;3;678.96;2036.88
EVE-FK8-CHG-SLC;3;34.932;104.796
EVE-FK8FK2-ENG;4;234.192;936.768
EVE-FK8V3-CF-CHG;1;327.18;327.18
EVE-FL5-CF-CHG;4;327.18;1308.72
EVE-FL5-CF-INT;6;713.4;4280.4
EVE-FLC;16;13.776;220.416
EVE-FX34M-PF;4;93.48;373.92
EVE-G20B48-V2-INT;4;655.836;2623.344
EVE-G20B58-V2-INT;3;655.836;1967.508
EVE-G29Z4-B48-INT;2;655.836;1311.672
EVE-G8XM-CF-ENG;3;442.8;1328.4
EVE-G8XMV2-CF-INT;5;1303.8;6519
EVE-GR4-CF-ENG;4;280.44;1121.76
EVE-GR4-CF-INT;10;639.6;6396
EVE-GT3RS-INT;1;1101.096;1101.096
EVE-HCN-CF-INT;3;1087.32;3261.96
EVE-JCWGP3-INT;4;758.664;3034.656
EVE-M2C-CF-INT;1;974.16;974.16
EVE-N20-CF-INT;1;664.2;664.2
EVE-N55-ENG;3;354.24;1062.72
EVE-N55-M2-ENG;1;398.52;398.52
EVE-N55-PF;8;39.852;318.816
EVE-N55V2-CF-INT;6;646.488;3878.928
EVE-P991T-INT;1;1101.096;1101.096
EVE-RS4-CF-SLM;2;398.028;796.056
EVE-RS5-CF-SLM;1;398.028;398.028
EVE-RS5-INT;4;1193.1;4772.4
EVE-RSQ3-CF-INT;8;843.288;6746.304
EVE-S1-CF-INT;9;299.628;2696.652
EVE-S55-CF-CHG;6;329.64;1977.84
EVE-S62-CF-PLM;1;585.48;585.48
EVE-ST38V8S-CF-ENG;2;280.932;561.864
EVE-ST38V8S-CF-HDP;2;356.7;713.4
EVE-ST38V8S-CF-INT;6;843.288;5059.728
EVE-ST38Y-CF-INT;1;843.288;843.288
EVE-TRB8V8S-FLG-STK;3;23.124;69.372
EVE-TRB8V8S-FLG-TTE;4;23.124;92.496
EVE-TRB8V8S-LHD-NIL;3;280.932;842.796
EVE-Vbadge;12;6.888;82.656
EVE-W192-FTR;2;46.74;93.48
EVE-W210-FTR;8;46.74;373.92
