REFERENCE;QUANTITY;"WHOLESALE PRICE";TOTAL
L3P3AB9X;2;141.1056;282.2112
L3P3VPO5;3;166.5092;499.5276
U3P3ZC63;4;166.5092;666.0368
KCA472;15;81.7048;1225.572
FMDV20-BK;5;94.5296;472.648
HP-180;2;80.36;160.72
EVE-F9XM5M8-CF-INT;1;1030.74;1030.74
AC-MQB-IC;132;124.722;16463.304
BWF20XZ;7;70.6266;494.3862
BWR21XZ;8;81.7048;653.6384
VWR150000;23;49.036;1127.828
VWR120000;25;16.1786;404.465
SMBC004;1;179.949;179.949
WSK-VWN005;2;65.2802;130.5604
BFF95Z;2;92.4058;184.8116
BFR68Z;2;86.2804;172.5608
BMF55Z;2;72.5208;145.0416
KLC174;2;44.3948;88.7896
BMR84Z;1;68.4454;68.4454
KLC179;3;52.972;158.916
WSK-VWN006;3;65.2802;195.8406
WSK-FRD010;2;61.5902;123.1804
WSK-SUB006;3;52.7096;158.1288
EVE-N55-PF;8;39.852;318.816
EVE-E46-PF;4;26.568;106.272
216EVOEFP-RB;2;33.497;66.994
216EVOVO-RB;6;19.6636;117.9816
BHR36XZ;3;81.7048;245.1144
CTS-SIL-0019;2;26.5598;53.1196
CTS-EXH-TP-0004-B8;1;95.9318;95.9318
MMEXH-MUS8-15HP;10;98.1868;981.868
VWR12P1GTIS38;2;139.359;278.718
034-108-1015;5;429.3356;2146.678
034-108-1014;3;450.918;1352.754
034-108-1020;2;332.428;664.856
034-108-Z055;1;75.7926;75.7926
AC-MK7-MD;80;14.022;1121.76
FMINT15;3;298.3078;894.9234
EVE-E9X-CF-PLM;3;1101.096;3303.288
BWF18Z;4;73.4966;293.9864
FMOC7-13;1;314.347;314.347
BHF52;3;81.7048;245.1144
WSK-FRD004;2;56.8752;113.7504
BSR33Z;2;73.4966;146.9932
BSF48Z;2;72.611;145.222
BHR83XZ;2;81.7048;163.4096
BHR98Z;5;65.2802;326.401
WSK-HYU001;2;78.5806;157.1612
KLC221;3;51.3238;153.9714
BMF73;2;81.7048;163.4096
KLC218;3;45.92;137.76
KCA471;2;51.3238;102.6476
WSK-FRD008;1;89.9212;89.9212
WSK-FRD006;5;82.984;414.92
WSK-MB001;2;65.7558;131.5116
WSK-SUB007;3;92.9388;278.8164
WSK-OPL003;2;51.9716;103.9432
BWR19Z;4;73.4966;293.9864
BWR23Z;5;81.7048;408.524
KCA470;3;45.1738;135.5214
KCA435;3;77.5966;232.7898
KDT911;4;33.4232;133.6928
KDT928;3;12.3984;37.1952
KSB652;2;63.6402;127.2804
KTA228;2;108.0432;216.0864
KTA147B;3;122.8032;368.4096
KTA260;7;82.2706;575.8942
WSK-REN002;2;56.8752;113.7504
BMF23Z;3;81.7048;245.1144
BRF13Z;3;80.073;240.219
BRR13Z;2;67.2482;134.4964
034-145-A028-BLK;3;45.838;137.514
FMPK383;2;75.8746;151.7492
BHF48;2;81.7048;163.4096
KSB551;2;52.4636;104.9272
KSB520;2;49.9954;99.9908
BMF57Z;3;81.7048;245.1144
BMR88Z;3;81.7048;245.1144
MMBCC-MUS8-15PBE;8;91.66124;733.28992
EVE-F8XM-CF-ENG;1;319.8;319.8
BWF21XZ;3;79.1054;237.3162
BWR24Z;7;81.7048;571.9336
KCA362;3;89.9212;269.7636
VWR17G7R600;14;24.7148;346.0072
FMSS3;2;64.3208;128.6416
SHDC015;2;117.916;235.832
SHDX015;1;225.049;225.049
ILZKAR8H8S;64;10.578;676.992
KLC185;2;51.3156;102.6312
KLC151;14;51.3156;718.4184
MMINT-MK7-15;5;373.551;1867.755
KDT957;7;19.7046;137.9322
KCA335;1;71.8484;71.8484
KLC32;2;48.8638;97.7276
SRNC031;6;113.652;681.912
W93189;4;16.7116;66.8464
VWR81G700;7;198.1038;1386.7266
AC-MK7-INLET;69;21.771;1502.199
VWR12A1S1;5;200.1866;1000.933
VWR180001;12;22.0416;264.4992
VWR21G702RCUP;1;205.9512;205.9512
VWR21G701;1;465.842;465.842
MMICP-EVO-10LBK;2;93.4923;186.9846
MMICP-EVO-10UBK;3;97.58;292.74
ATINTFO42;2;153.3564;306.7128
KSR202;3;14.4484;43.3452
FMCTMK5;3;210.1414;630.4242
BMR72Z;4;77.5966;310.3864
BTF81Z;2;73.4884;146.9768
BTR84Z;1;73.4884;73.4884
KLC180-335;4;51.3238;205.2952
WSK-MAZ002;1;59.532;59.532
KTA229;3;110.1178;330.3534
WA402;7;25.7398;180.1786
W52988;2;19.639;39.278
W52991;3;24.8378;74.5134
SES9200;2;610.1128;1220.2256
W83389;3;30.2498;90.7494
SES9004;1;551.5074;551.5074
W52992;2;16.2606;32.5212
KCA434;5;23.1732;115.866
KSR210;5;13.9974;69.987
W0509;7;16.892;118.244
KCA416;5;13.5546;67.773
S-BM/T/3H;1;2855.896;2855.896
CTS-IT-258;9;68.9948;620.9532
CTS-IT-259;8;75.2678;602.1424
BMR78XZ;4;68.4454;273.7816
BMF51X;6;62.402;374.412
EVO9202;2;159.6458;319.2916
EVE-ST38V8S-CF-INT;10;843.288;8432.88
EVE-TRB8V8S-FLG-STK;11;23.124;254.364
EVE-TRB8V8S-LHD-NIL;14;280.932;3933.048
EVE-C63S-CF-INT;3;1335.288;4005.864
FMCCRAD11;2;454.9606;909.9212
SES3078ICPBLK;8;223.45;1787.6
FMINDK20-RF;1;29.971;29.971
FMTUBL6;2;103.2954;206.5908
BHF98Z;4;73.4966;293.9864
X-1056-BB;10;28.8148;288.148
EVO1105;3;159.6458;478.9374
EVO9204;11;155.0948;1706.0428
FM9200I;1;248.583;248.583
SES1898ICP;4;141.8354;567.3416
SES1899CB;1;417.7408;417.7408
SP1129WB;5;138.2028;691.014
SP3080BLK;1;145.4516;145.4516
CTS-SIL-B8-ITKIT;3;88.5518;265.6554
999698.999954;1;315.6426;315.6426
999792.999954;1;330.1074;330.1074
400001004;2;1112.7892;2225.5784
KLC180-295;3;44.3948;133.1844
500001031;1;1028.444;1028.444
400001003.FM;1;454.8868;454.8868
SRNC032;3;123.123;369.369
999778.999994;1;315.6426;315.6426
E-BM/T/5;3;1427.948;4283.844
ATINTVAG4;1;215.5944;215.5944
ATINTVAG13;2;270.1818;540.3636
FMBP3;1;210.5432;210.5432
043151.000388;1;32.5458;32.5458
SILZKBR8D8S;324;6.9536;2252.9664
SILZKFR8D7S;76;5.494;417.544
EVE-ST38V8S-CF-HDP;2;384.252;768.504
KSB731;3;44.5506;133.6518
SAU048SYS;2;853.087;1706.174
SVWP054;3;65.8214;197.4642
IFR7X8G;100;9.8236;982.36
MMODP-1415B;23;6.4944;149.3712
MMODP-2015B;4;6.4944;25.9776
MMODP-1615B;7;6.3632;44.5424
PFR8S8EG;82;7.1832;589.0224
PFR7B;36;7.052;253.872
PFR7W-TG;8;7.1422;57.1376
LFR6AIX-11;18;6.0106;108.1908
JSK-116-BK;5;138.9162;694.581
AC-27-CB;6;127.1;762.6
AC-27-TI;20;55.35;1107
AC-200-IC;5;129.15;645.75
AC-N54-IC;20;102.582;2051.64
EVE-B9RS5-CF-INT;4;772.932;3091.728
06F129717D;45;1.476;66.42
06F253039F;63;0.902;56.826
DILKAR7B11;18;10.0204;180.3672
MMTS-MUS8-11;3;24.6492;73.9476
ATINTP&C6;4;283.638;1134.552
ATINTP&C7;2;297.8158;595.6316
ATINTVAG35;2;418.2328;836.4656
ATMSVAG5;1;230.994;230.994
ATIKMAZ01;6;119.7446;718.4676
CTS-EXH-DP-0024-S;1;133.9388;133.9388
CTS-IT-340;8;121.7618;974.0944
SVWC058;3;188.9526;566.8578
SVWX058;4;331.0176;1324.0704
SBMC073;2;136.0872;272.1744
SFDC089;5;128.7236;643.618
U3P3MX5D;2;189.7644;379.5288
216EVOFL-RB;2;19.516;39.032
AC-B82-DP;6;36.9;221.4
AC-18FW-DP;11;41.328;454.608
EVE-C63-FTR;3;56.088;168.264
KDT967;2;9.0364;18.0728
BKR001Z;2;56.5882;113.1764
BKF001Z;2;69.4458;138.8916
KLC180-115;4;42.1808;168.7232
FMTUBL7;1;63.796;63.796
FMBP5;1;188.6;188.6
FMTUBL8;2;135.4558;270.9116
883089.000148;1;687.078;687.078
FMDV6R;1;129.8962;129.8962
PPF-2044;4;36.2932;145.1728
PPF-9787;4;24.19;96.76
RPF-2050;3;17.343;52.029
PPF-2102;1;24.1982;24.1982
PPF-1816;1;24.1982;24.1982
PPF-1905;2;24.1982;48.3964
FMTUBL9;2;114.8492;229.6984
MMRAD-SPY-00;2;128.5022;257.0044
MMRAD-MUS8-15;1;258.80635;258.80635
MMRAD-CTR-17S;1;217.89614;217.89614
KCA361;3;71.8484;215.5452
KCA467;2;117.875;235.75
W53619;2;10.8404;21.6808
X-1015-BB;4;28.0276;112.1104
AC-FIST7-QS;10;6.15;61.5
AC-VAG-ODP;281;2.0336;571.4416
AC-200-DB;10;15.7194;157.194
AC-MQB-FD;31;10.332;320.292
AC-500-QS;20;6.273;125.46
CTS-HW-360;16;110.6918;1771.0688
CTS-TB-B-4;1;44.28;44.28
CTS-FPK-002;2;258.2918;516.5836
CTS-IT-932;2;191.8718;383.7436
CTS-HW-310;2;36.5228;73.0456
SMNX011;3;194.6188;583.8564
SRNS028;2;287.5412;575.0824
EVE-N55-ENG;3;354.24;1062.72
SVXP062;1;106.8214;106.8214
SCNC014;4;62.9268;251.7072
PPF-2054;2;24.1982;48.3964
PPF-3129;7;24.1982;169.3874
VWR12G7R601FO;4;73.6278;294.5112
CTS-HW-040;2;63.9518;127.9036
KCA430;4;35.6864;142.7456
KCA334;2;44.6326;89.2652
ATINTBMW4;2;270.19;540.38
VWR1241S4;2;429.8112;859.6224
VWR19G707;1;29.4216;29.4216
VWR12G7R602;1;209.8708;209.8708
VWR12UPITINLET;10;50.6596;506.596
VWR11UPGT;4;39.7208;158.8832
VWR19G711;4;39.2288;156.9152
VWR14G700;5;385.4246;1927.123
PKR7A;18;7.1586;128.8548
RE8C-L;28;15.9408;446.3424
RE9B-T;18;16.3426;294.1668
RC-ZE81;3;38.4908;115.4724
MMRA-LC;3;8.6592;25.9776
BH-198;4;27.552;110.208
CLK-2;13;13.1938;171.5194
BH-273;5;33.0624;165.312
BH-279;4;34.1612;136.6448
BH-304;3;36.777;110.331
BH-330;3;45.264;135.792
BH-326;2;44.0832;88.1664
BH-262ST;2;32.8164;65.6328
JC60/S2000;2;32.0374;64.0748
COASRMR26;2;146.0256;292.0512
COASRM250;3;112.9632;338.8896
COASFST16T3;1;141.45;141.45
AB65HCTR;1;234.192;234.192
AB80SFRS2;1;282.9;282.9
WB-407;2;20.7952;41.5904
HMP-914;3;65.7804;197.3412
HMP-936;3;64.0666;192.1998
HMP-457;3;64.0666;192.1998
WB-235;3;36.5146;109.5438
WB-446;3;21.156;63.468
WB-432;5;23.4602;117.301
WB-280;2;36.5146;73.0292
HMP-385;2;49.7904;99.5808
BH-305;1;55.104;55.104
WB-427;6;23.4602;140.7612
WB-358;4;22.8534;91.4136
HMP-244;2;32.0374;64.0748
WB-301;4;20.254;81.016
WB-336;3;20.254;60.762
HMP-363;3;32.0374;96.1122
HMP-424;2;32.0374;64.0748
HMP-526;9;36.777;330.993
HMP-592;4;32.0374;128.1496
HMP-712;5;36.777;183.885
WB-243;3;50.6924;152.0772
WB-288;1;52.0536;52.0536
WB-567;5;23.8702;119.351
WB-352;3;41.328;123.984
WB-429;4;45.6904;182.7616
WB-750;3;25.8136;77.4408
WB-665;5;25.8218;129.109
WB-586;4;25.8218;103.2872
WB-607;3;22.8534;68.5602
WB-576;3;25.1494;75.4482
WB-568;2;23.4602;46.9204
WB-547;3;22.8534;68.5602
WB-544;6;22.8534;137.1204
WB-257;2;22.8534;45.7068
WB-482;2;18.2614;36.5228
WB-447;4;20.254;81.016
WB-439;5;26.2646;131.323
WB-412;3;20.254;60.762
WB-402;2;18.2614;36.5228
WB-394;4;31.9636;127.8544
WB-370;6;20.7952;124.7712
WB-350;4;18.2614;73.0456
WB-341;3;22.8534;68.5602
WB-293;2;20.254;40.508
WB-287;3;22.8534;68.5602
HMP-929;3;32.0374;96.1122
HMP-921;2;32.0374;64.0748
HMP-895;2;42.435;84.87
HMP-347-2;3;64.0666;192.1998
WB-384;5;20.7952;103.976
WB-232;3;18.2614;54.7842
WB-520;2;22.8534;45.7068
WB-308;4;20.7952;83.1808
WB-298;2;18.2614;36.5228
WB-271;3;18.2614;54.7842
CTS-HW-361;2;35.4158;70.8316
CTS-F8X-HX;3;184.5;553.5
CTS-IT-291;1;88.5518;88.5518
CTS-HW-250;2;154.2338;308.4676
W0508;4;17.1626;68.6504
EVE-A90-CF-HDP;1;378.348;378.348
W63491;2;6.7732;13.5464
KCA477;3;45.3296;135.9888
VWR29G7250;2;291.1328;582.2656
WB-206;3;22.837;68.511
HMP-369;3;32.8902;98.6706
WB-285;4;19.0732;76.2928
SFDP091;3;55.5386;166.6158
9-309-1009-2;2;170.478;340.956
U5093;20;34.6614;693.228
ILZTR6A8G;32;5.1906;166.0992
ILFR6B;40;5.535;221.4
KDT973;6;129.3386;776.0316
KCA403;2;69.3884;138.7768
KTA281;2;108.8058;217.6116
MMBCC-F80-15CBE;5;127.7724;638.862
MMICP-F80-15;4;170.0844;680.3376
EVE-FK2V3-CF-CHG;4;315.9952;1263.9808
AC-FIST7-BAD;58;12.546;727.668
AC-200-EVAP;96;3.321;318.816
SHYC103;2;127.387;254.774
SMBP006;1;128.7236;128.7236
WB-513;4;32.0374;128.1496
HMP-943;3;64.0666;192.1998
CTS-IT-290R;1;121.7618;121.7618
PPF-1744;5;24.19738;120.9869
MMHE-F80-15;2;258.956;517.912
EVE-FK8-CF-CHG;3;327.18;981.54
06F129101P;33;7.544;248.952
MMOC-F80-15;3;236.5536;709.6608
TTEIS38;1;1074.4132;1074.4132
BBF44Z;3;110.454;331.362
BBR44Z;4;94.0294;376.1176
FMEC2;1;291.387;291.387
EVE-FK8FK2-ENG;3;234.192;702.576
AC-AU-04BK;62;5.904;366.048
KSB633;1;55.6206;55.6206
BTR99Z;2;73.0948;146.1896
BTF99Z;2;81.7048;163.4096
KCA478;1;210.7072;210.7072
300001002;1;488.2116;488.2116
500001018;1;335.9212;335.9212
MMOC-MUS8-15T-SL;1;283.4658;283.4658
VWR120001;19;2.7552;52.3488
ATMSFO108;1;57.9986;57.9986
FMDV27A;2;165.0824;330.1648
R7438-9;281;23.5094;6606.1414
9-307-1059;11;76.7192;843.9112
10.127.101TK;43;5.535;238.005
F2360P+F2361P;2;380.808;761.616
KT4006;4;377.3722;1509.4888
ALP.19.08.0002-1;1;55.3172;55.3172
ALP.19.02.0001-1;3;395.5434;1186.6302
ALP.07.04.0023-1;1;461.2172;461.2172
ALP.07.08.0008-1;1;495.9114;495.9114
KT4042;3;438.3556;1315.0668
KT4021;2;309.2958;618.5916
KT4016;1;602.003;602.003
KT4013;1;427.4824;427.4824
KT4041;1;619.7396;619.7396
KT4002;1;427.4824;427.4824
KT4008;3;332.2066;996.6198
KT4014;1;427.4824;427.4824
KT4026;3;454.731;1364.193
KT4025;4;377.3722;1509.4888
KT4019;2;449.3928;898.7856
KT4040;2;414.2066;828.4132
KT4007;2;376.7326;753.4652
F2428P+F2429P;2;445.588;891.176
EVE-S55-CF-CHG;2;329.64;659.28
CTS-TR-1000;3;383.7518;1151.2554
CTS-IT-349;2;119.5478;239.0956
CTS-IT-348;1;121.7618;121.7618
SBMP081;1;163.1636;163.1636
AC-200K03-MD;14;17.22;241.08
P3BTAP1;2;25.6824;51.3648
P3BTAP2;2;25.6824;51.3648
FMINDK33;1;188.9444;188.9444
058198025A;40;2.009;80.36
058253039L;61;0.697;42.517
06L115441;126;0.779;98.154
06F103483D;33;2.05;67.65
EVE-RS5-CF-SLM;1;398.028;398.028
1J0121407E;16;4.1;65.6
ATMSFO104;4;23.37;93.48
MMRAD-CTR-17;3;236.16615;708.49845
EVE-RS4-CF-SLM;2;398.028;796.056
EVE-RS5-CF-ENG;1;374.904;374.904
EVE-B58F-CF-ENG;2;304.548;609.096
EVE-N55-M2-ENG;1;398.52;398.52
03K906051;22;4.018;88.396
CTS-HW-380;4;44.28;177.12
CTS-IT-292;3;81.1718;243.5154
VWR12P1GTFO;1;46.3382;46.3382
FMCT5;5;245.2866;1226.433
034-605-0022;2;64.7636;129.5272
034-401-1006;5;239.85;1199.25
034-145-A059;5;83.4678;417.339
EVO1106;1;130.2816;130.2816
20VW36502X;2;1027.747;2055.494
EVE-F4XB48-CF-INT;3;609.096;1827.288
EVE-JCWGP3-INT;1;758.664;758.664
FD125;1;321.4318;321.4318
VWR21G702CUP;2;216.2504;432.5008
KT9902;1;553.7214;553.7214
1K0121407A;26;3.28;85.28
2Q0121321A;15;1.968;29.52
AC-211-CFA;117;3.1734;371.2878
FMBP4;1;104.9518;104.9518
034-102-3010;1;18.7124;18.7124
U5020;48;17.1052;821.0496
HMP-954;5;36.777;183.885
EVE-W210-FTR;5;46.74;233.7
EVE-15144-G2-FTR;5;29.028;145.14
ILTR6A-8G;8;8.0442;64.3536
MS100204;74;47.5928;3521.8672
MMTC-F80-15;3;181.31102;543.93306
CTS-TR-1050-OG;1;664.1918;664.1918
CTS-TR-1070;3;664.1918;1992.5754
FMDV26A;9;84.87;763.83
DILKAR7C9H;120;8.2902;994.824
PFR7Z-TG;34;5.7318;194.8812
KDT919;1;32.964;32.964
VWR12G7R602ITBLA;3;47.0762;141.2286
VWR13G700-SERV;3;12.6034;37.8102
AC-OPC-DP;19;33.21;630.99
AC-S55-MP;1;188.19;188.19
"THE-B5 005 00";2;127.92;255.84
"THE-B5 037RE";1;137.596;137.596
MMAF-4007;3;20.869;62.607
MMBCC-SUP-20CBE;1;139.6296;139.6296
MMICP-STNGR-18F;1;79.0152;79.0152
MMTC-MUS-15SL;1;137.104;137.104
MMODP-12125B;8;6.4944;51.9552
VWR670006;7;74.1362;518.9534
VWR670004;4;58.7038;234.8152
U5055;202;13.8826;2804.2852
VWR670007;14;36.9738;517.6332
AC-200-VRA;51;4.428;225.828
BM5G9448AE;23;4.92;113.16
022103483E;16;4.92;78.72
06L253039C;2;2.583;5.166
078253039G;31;1.476;45.756
1928404687;6;16.81;100.86
06D998907;164;0.861;141.204
JSK-108;4;112.463;449.852
SR-233;1;82.1066;82.1066
PPF-9795;3;24.1982;72.5946
06K103495AC;2;10.25;20.5
1K0253144AE;16;3.28;52.48
MMBCC-MUS8-18PBE;3;85.4522;256.3566
034-101-3051;7;10.0778;70.5446
WB-514;2;25.1494;50.2988
SHD0395-1P-BK;3;9.84;29.52
SMA0001-1P-BK;4;9.84;39.36
SMA0002-1P-BK;4;9.2742;37.0968
26052-CLU-BK;4;9.348;37.392
SSU1000-1P-BK;2;9.84;19.68
L3P3A8SX;3;170.7896;512.3688
L-ME/SS/3;1;417.4046;417.4046
S-ME/T/1H;1;2665.8364;2665.8364
MMAF-3005S;3;18.04;54.12
ALP.19.05.0001-2;1;442.7672;442.7672
ALP.19.09.0001-2;4;718.0494;2872.1976
BMR74Z;1;76.5142;76.5142
KCA428;3;89.9212;269.7636
KDT974;4;94.9478;379.7912
KDT976;3;117.4322;352.2966
KLC233;3;51.3238;153.9714
KLC140-395;4;51.3238;205.2952
KDT969;3;24.3868;73.1604
VWR12UPGTCOMP;3;218.7022;656.1066
"THE-B5 025 00";2;72.16;144.32
AC-WS-15-FK;19;10.5124;199.7356
"THE-B5 003 00";1;18.655;18.655
"THE-B5 024 00";1;293.888;293.888
"THE-B5 055 00";1;485.44;485.44
"THE-B5 014 00";1;649.44;649.44
KTA282;5;110.2982;551.491
KTA291;1;196.6442;196.6442
WA302R+L;10;80.7208;807.208
WSK-FRD011;2;126.8704;253.7408
D147-A001;2;254.1262;508.2524
D018-A001;2;36.3014;72.6028
D014-A001;2;27.224;54.448
D133-A001;2;66.5594;133.1188
R01-10-2;1;36.9;36.9
R02-10-2;8;36.9;295.2
R23-1-1100-01;3;36.9;110.7
R30-1-1000-01;1;33.21;33.21
R13-10-2;9;33.21;298.89
R16-1-1100-01;3;29.52;88.56
R04-10-2;8;29.52;236.16
R05-10-2;10;29.52;295.2
SILZKGR8B8S;90;6.1418;552.762
L3P3MIEX;2;166.5092;333.0184
L3P3BG2X;2;166.5092;333.0184
L3P3BG3X;2;166.5092;333.0184
033CV17144;1;399.0202;399.0202
039DD21131;1;266.0162;266.0162
043DQ14144;8;266.0162;2128.1296
343PE16144;3;332.5264;997.5792
043DQ17144N;4;239.4154;957.6616
R-VW-004-HR;2;264.696;529.392
R-FIA-003-I;4;277.693;1110.772
R-AUD-010-I-5;5;362.604;1813.02
ILZKBR7B8G;126;5.8794;740.8044
VWR810000;5;10.8158;54.079
AC-FA20-OSA;11;11.9966;131.9626
001243.999532;2;355.9374;711.8748
EVE-A35-CF-INT;7;609.096;4263.672
EVE-A35-CF-CHG;3;351.288;1053.864
034-106-3039;9;239.85;2158.65
034-506-0012;1;62.361;62.361
034-1ZZ-1004;2;155.9066;311.8132
034-1ZZ-0009;3;167.895;503.685
034-108-1040;3;333.3874;1000.1622
CTS-IT-277;2;93.3488;186.6976
VWR180002;15;12.9478;194.217
058129717D;22;1.066;23.452
079133074B;25;3.28;82
1J0253115A;2;0.9594;1.9188
8K0253115K;4;1.64;6.56
T50-1-1000-01;6;24.0424;144.2544
TI-225;2;69.8804;139.7608
PPF-1198;1;24.1982;24.1982
PPF-9933;2;24.1982;48.3964
PPF-9822;5;48.4046;242.023
D135-A001;2;10.8896;21.7792
D134-A001;2;13.3086;26.6172
SBMP082;2;94.6444;189.2888
MMTC-SUP-20;2;293.0434;586.0868
MMSBH-F80-15;3;194.668;584.004
"THE-8J 003 02";2;16.4;32.8
KT4033;2;361.1772;722.3544
KT4048;2;491.4588;982.9176
VWR12G7R600OS;8;13.53;108.24
VWR620005MM;6;51.4878;308.9268
VWR180003;7;12.9478;90.6346
VWR31G8GT;5;92.6518;463.259
SFDX089;2;272.7648;545.5296
WB-512;5;23.4602;117.301
KLC140-255;2;51.3238;102.6476
KDT975;2;126.4194;252.8388
MMAI-SUP-20;2;199.7028;399.4056
PPF-9771;4;48.4046;193.6184
MS100137;6;98.1212;588.7272
MS100110;13;20.6394;268.3122
044DW21143;2;292.535;585.07
MMRAD-SUP-20;2;349.6152;699.2304
MMRAD-SUP-20A;2;256.9798;513.9596
9-307-1060;25;76.711;1917.775
9-441-0901;2;117.3092;234.6184
AC-45-BT;10;10.8486;108.486
AC-B48-BT;3;11.808;35.424
AC-MK7-TI;39;25.83;1007.37
7-502;2;70.4052;140.8104
7-400;2;58.999;117.998
7-404;1;74.8332;74.8332
7-402;2;70.4052;140.8104
7-500;2;79.2612;158.5224
6-01-G;5;11.7752;58.876
AC-200-LMI;10;11.07;110.7
06K103484F;16;1.517;24.272
KLC242;4;53.0704;212.2816
BTF102Z;2;70.5446;141.0892
BTR102Z;4;68.8964;275.5856
FOFI8STCNC-SD1B;1;94.8986;94.8986
CTS-CRI-14422;4;287.8118;1151.2472
CTS-BV-0009-3;1;101.4668;101.4668
VWR3131S3;2;90.0032;180.0064
011EM16134;3;212.1586;636.4758
ATINTHYU1;3;262.359;787.077
VWR190000;3;49.4296;148.2888
ARMABM87M2-A;3;527.67;1583.01
ARMAHDATYR-A;2;446.49;892.98
ARMATYPFK8-A;2;446.49;892.98
ARMAADS5B9-A;2;491.139;982.278
EVE-GR4-CF-INT;10;639.6;6396
VWR680004;2;386.1544;772.3088
VWR680014;2;257.152;514.304
034-402-4005;1;93.5456;93.5456
MS100112;8;21.156;169.248
CI100038;2;436.6828;873.3656
CI100038-B;1;167.8622;167.8622
CI100039-B;9;82.9922;746.9298
ATEXHHYU1;2;121.4584;242.9168
PPF-9856;4;24.1982;96.7928
PPF-9998;4;24.1982;96.7928
PPF-9774;2;24.19;48.38
ARMAAD0RS6-A;3;625.086;1875.258
ARMAMZDMX5-A;2;258.9642;517.9284
ARMATYFT86-A;3;345.384;1036.152
ARMABZA450G-A;1;489.294;489.294
ARMABZA450S-A;3;290.034;870.102
ARMABZA250S;6;437.5602;2625.3612
ARMAGOLF6R-A;3;377.856;1133.568
BM139;1;247.968;247.968
250001001;3;407.5892;1222.7676
ARMABM8235-A;2;399.8074;799.6148
ARMABMW335-A;1;399.4056;399.4056
ARMAMINR60-A;4;272.322;1089.288
ARMABM82M4-A;3;890.766;2672.298
ARMAAD0RS3-A;4;557.928;2231.712
ARMAAD08VA-A;3;557.928;1673.784
CS57-AR60012;1;36.9;36.9
CTS-IT-820;5;81.1718;405.859
CS57-AR60016;1;32.3244;32.3244
CS57-AR60046;2;30.258;60.516
CS57-AR60022;3;28.044;84.132
CS57-AR60037;2;33.6528;67.3056
CS57-AR60038;3;70.848;212.544
CS57-AR60019;3;30.1104;90.3312
CS57-AR60009;3;30.996;92.988
CS57-AR60010;7;30.996;216.972
ARMAFDFIST-A;3;154.242;462.726
ARMAFDMK30;2;154.242;308.484
ARMAGOLF7G-A;5;442.0292;2210.146
CG85-02-0023;5;143.172;715.86
1CCVW08F02;1;94.956;94.956
ARMAAD0RS4-1;3;79.54;238.62
ES-311366;14;28.2244;395.1416
SD-3312759S;3;76.8422;230.5266
ES-315086;13;21.9596;285.4748
ES-361074;8;28.2244;225.7952
ES-325248;4;18.819;75.276
MMRAD-MK7-15;4;296.83016;1187.32064
MMRAD-MK7-15A;1;224.598;224.598
MMINT-MK6-06;2;338.1106;676.2212
MMBCC-S4-18PBE;2;155.67167;311.34334
MMRAD-MIA-06;4;163.4752;653.9008
ES-361077;4;25.092;100.368
ES-325499;3;18.819;56.457
ES-351122;4;28.2244;112.8976
ES-355042;3;18.819;56.457
ES-355194;2;21.9596;43.9192
ES-355270;3;21.9596;65.8788
ES-351301;14;28.2244;395.1416
ES-331140;4;28.2244;112.8976
ES-335036;6;18.819;112.914
ES-331238;3;25.092;75.276
ES-335112;5;18.819;94.095
ES-335300;2;18.819;37.638
ES-341225;7;28.2244;197.5708
ES-335233;5;28.2244;141.122
ES-325198;5;18.819;94.095
ES-321310;2;25.092;50.184
ES-321262;4;28.2244;112.8976
ES-331167;4;25.092;100.368
ES-325469;4;18.819;75.276
ES-321467;3;25.092;75.276
SD-3352538;3;69.5278;208.5834
SD-3311001;9;139.0474;1251.4266
SD-3355038;4;73.185;292.74
SD-3315007;3;91.4792;274.4376
SD-3355008;4;73.185;292.74
SD-3313061;2;80.4994;160.9988
SD-3355060;2;76.8422;153.6844
SD-3218172;4;84.1648;336.6592
SD-3252008;5;73.185;365.925
SD-3218112;3;80.4994;241.4982
SD-3252010;4;65.8706;263.4824
SD-3252028;5;139.0474;695.237
SD-3212031;8;135.3902;1083.1216
SD-3212037;3;98.8018;296.4054
SD-3252034;4;102.459;409.836
SD-3416003;3;120.3924;361.1772
AMS.21.09.0002-1;3;55.3172;165.9516
ALP.07.07.0010-1;1;1239.8318;1239.8318
BSR20XXXZ;1;81.7048;81.7048
BBF46;7;85.6982;599.8874
BMF74;2;84.5912;169.1824
SD-3456004;3;106.1162;318.3486
SD-3416053;2;164.6642;329.3284
SD-3456054;2;150.0272;300.0544
SD-3118264;3;83.066;249.198
SD-3158900;3;80.4994;241.4982
SD-3617001;3;76.8422;230.5266
SD-3657010;3;76.8422;230.5266
SD-3617003;2;124.4104;248.8208
SD-3657012;2;106.1162;212.2324
WSK-TOY002;6;80.6224;483.7344
SD-3617023;4;113.4388;453.7552
SD-3657014;2;106.1162;212.2324
SD-3512802;4;73.185;292.74
SD-3552803;4;62.2052;248.8208
SD-3513005;3;76.8422;230.5266
SD-3552805;2;62.2052;124.4104
SD-3513099;2;73.185;146.37
SD-3551535;4;76.8422;307.3688
369928C;1;1093.7078;1093.7078
SD-3513145;4;76.8422;307.3688
SD-3553070;4;91.4792;365.9168
SD-3553084;3;87.822;263.466
