REFERENCE;QUANTITY;"WHOLESALE PRICE";TOTAL
000827.999980;1;724.000000;724
000827.999980;1;724.000000;724
000827.999980;1;724.000000;724
001002433;1;154.471545;154.471545
001243.999532;2;612.186992;1224.373984
001243.999533;2;725.000000;1450
001243.999533;2;725.000000;1450
001243.999978;3;650.400000;1951.2
001267.001683;2;569.097561;1138.195122
001394.001735;2;692.000000;1384
001394.999502;9;669.000000;6021
001394.999502;9;669.000000;6021
001394.999502;9;669.000000;6021
001394.999502;9;669.000000;6021
001394.999505;3;714.000000;2142
001394.999505;3;714.000000;2142
001394.999505;3;714.000000;2142
001394.999505;3;714.000000;2142
001394.999529;1;569.100000;569.1
001394.999529;1;569.100000;569.1
001394.999998;2;669.000000;1338
001422.999502;4;669.000000;2676
001422.999502;4;669.000000;2676
001422.999502;4;669.000000;2676
001422.999502;4;669.000000;2676
001422.999502;4;669.000000;2676
001422.999505;3;714.000000;2142
001423.000685;1;655.000000;655
001939.001707;2;593.490000;1186.98
002352.999502;3;669.000000;2007
002352.999502;3;669.000000;2007
002352.999502;3;669.000000;2007
002352.999505;4;714.000000;2856
002352.999505;4;714.000000;2856
002352.999505;4;714.000000;2856
005001005;3;833.037000;2499.111
005EA14139;4;530.850000;2123.4
005EP17148;2;829.260163;1658.520326
005EP171484;3;479.130000;1437.39
011EM16134;2;589.930000;1179.86
015BR16529;2;482.764228;965.528456
015BS16138;1;479.130000;479.13
016CA17146;3;589.829268;1769.487804
022103483E;17;19.504065;331.569105
022905715B-6;10;249.585366;2495.85366
028CC14133;3;479.130000;1437.39
028CF19151;2;530.850000;1061.7
032CK21144;2;479.130000;958.26
033CO14133;1;569.097561;569.097561
033CS17136;2;589.830000;1179.66
033CV17144;1;780.479675;780.479675
034-101-3051;8;18.900000;151.2
034-101-3066;10;29.700000;297
034-102-3010;3;38.203252;114.609756
034-106-3039;9;447.146341;4024.317069
034-108-1005;6;674.788618;4048.731708
034-108-1005;6;674.788618;4048.731708
034-108-1011;6;337.390000;2024.34
034-108-1011;6;337.390000;2024.34
034-108-1014;3;1015.200000;3045.6
034-108-1015;5;815.440000;4077.2
034-108-1020;2;674.788618;1349.577236
034-108-1033;1;813.000000;813
034-108-1040;3;712.186992;2136.560976
034-108-1044;5;373.500000;1867.5
034-108-3008;2;88.610000;177.22
034-108-5000;1;610.560000;610.56
034-108-Z055;2;154.460000;308.92
034-145-A028-BLK;3;83.730000;251.19
034-145-A059;5;154.463415;772.317075
034-145-Z049;5;98.100000;490.5
034-1ZZ-0001;10;227.634146;2276.34146
034-1ZZ-0002;7;105.300000;737.1
034-1ZZ-0009;4;314.626016;1258.504064
034-1ZZ-1003;3;297.900000;893.7
034-1ZZ-1004;2;292.674797;585.349594
034-301-1007;1;831.600000;831.6
034-301-2009;3;1251.900000;3755.7
034-301-2010;1;810.000000;810
034-401-1006;5;450.000000;2250
034-402-4005;1;178.040650;178.04065
034-407-1006;1;260.100000;260.1
034-504-Z013;9;227.634146;2048.707314
034-504-Z022;2;89.100000;178.2
034-506-0012;1;113.813008;113.813008
034-509-4000;2;78.850000;157.7
034-601-0039;3;127.630000;382.89
034-601-0039;3;127.630000;382.89
034-603-0008;1;520.200000;520.2
034-604-0001-AN;4;501.300000;2005.2
034-604-0001-AN-4;10;2154.463415;21544.63415
034-605-0022;3;121.943089;365.829267
039DD21131;2;520.317073;1040.634146
03H971921;667;32.512195;21685.634065
03K906051;52;26.821138;1394.699176
043151.000388;1;63.000000;63
043151.271937;1;60.000000;60
043151.271937;1;60.000000;60
043DQ14144;11;589.830000;6488.13
043DQ14144;11;589.830000;6488.13
043DQ17144N;6;530.850000;3185.1
043DR14164;1;796.270000;796.27
044DW21143;4;648.640000;2594.56
058129717D;26;3.731707;97.024382
058198025A;45;11.370000;511.65
058253039L;61;8.120000;495.32
06A115561B;33;7.308943;241.195119
06D115562;127;6.495935;824.983745
06D115562;127;6.495935;824.983745
06D998907;205;8.121951;1664.999955
06E898001-10;10;406.495935;4064.95935
06E898001-4;10;162.593496;1625.93496
06E898001-5;10;203.243902;2032.43902
06E898001-6;10;243.894309;2438.94309
06E898001-8;10;325.195122;3251.95122
06F103483D;41;11.370000;466.17
06F103483E;39;8.120000;316.68
06F129101P;40;18.691057;747.64228
06F129717D;60;12.190000;731.4
06F253039F;66;6.495935;428.73171
06J103600AF;1;23.130081;23.130081
06J998907A;20;8.121951;162.43902
06K103484F;27;8.934959;241.243893
06K103495AC;24;44.707317;1072.975608
06K129717A;14;9.747967;136.471538
06L115441;129;2.918699;376.512171
06L253039C;5;10.560976;52.80488
078198025;1;16.252033;16.252033
078253039G;33;5.195122;171.439026
079133074B;27;15.439024;416.853648
0W20;13;26.821138;348.674794
0W40;24;26.821138;643.707312
1-101s;30;23.850000;715.5
10.127.1002K;9;682.918699;6146.268291
10.127.100K;74;341.455285;25267.69109
10.127.100K;74;341.455285;25267.69109
10.127.1012K;7;682.918699;4780.430893
10.127.101K;18;341.455285;6146.19513
10.127.101K;18;341.455285;6146.19513
10.127.101TK;50;24.991870;1249.5935
10.127.113K;15;341.455285;5121.829275
10.127.113T;6;24.382114;146.292684
10.127.203K;76;341.455285;25950.60166
10.127.203K;76;341.455285;25950.60166
10.127.203K;76;341.455285;25950.60166
10.127.203T;37;16.250000;601.25
105777;16;14.219512;227.512192
"10W40 -YT";4;14.626016;58.504064
11001-KT001;1;4065.032520;4065.03252
11002BK;429;24.382114;10459.926906
11003-AN015;1;9512.186992;9512.186992
11003-AN018;1;2512.186992;2512.186992
11004-AM008;1;2105.682927;2105.682927
110282;8;10.560976;84.487808
11127565284;2;97.560976;195.121952
11127565286;2;14.626016;29.252032
11127570292;2;100.000000;200
1118BLK;14;28.447154;398.260156
11427566327;94;7.308943;687.040642
11427566327;94;7.308943;687.040642
12001-AH010;1;4427.500000;4427.5
12001-AN008;1;5635.000000;5635
12001-AT012;3;3737.500000;11212.5
12001-KZ001;1;5405.000000;5405
13001-AH004;1;954.500000;954.5
13001-AM004;1;1495.000000;1495
13001-AM005;1;1495.000000;1495
13001-AN012;1;796.739837;796.739837
13001-AN015;1;3252.024390;3252.02439
13001-AT008;2;1577.227642;3154.455284
13008-AN002;1;2195.113821;2195.113821
13270-8J102;46;8.934959;411.008114
13270-8j112;46;8.934959;411.008114
14007-AM003;2;293.250000;586.5
14007-AN003;1;471.536585;471.536585
14011-AF001;2;154.463415;308.92683
14011-AT001;1;292.674797;292.674797
14018-AN004;2;828.000000;1656
14019-AF002;2;667.000000;1334
14019-AM002;1;989.000000;989
14030-AN001;2;506.000000;1012
14035-8J101;45;8.934959;402.073155
14035-JP00A;51;12.186992;621.536592
14036-AG010;22;10.560976;232.341472
1407-RA015;4;143.750000;575
14079-6;3;898.500000;2695.5
14079-6;3;898.500000;2695.5
1419-RF001;2;1265.000000;2530
15004-AH004;1;975.601626;975.601626
15004-AM010;1;736.000000;736
15004-AN024;1;828.000000;828
15004-AT010;1;731.699187;731.699187
15999-AM001;5;60.950000;304.75
1928404687;7;60.967480;426.77236
1C2017F;1;113.813008;113.813008
1C2492R;2;373.975610;747.95122
1C2492TP;1;243.894309;243.894309
1C7536A;1;186.983740;186.98374
1CCVW08F02;2;210.540000;421.08
1CCVW08F04;8;414.000000;3312
1CCVW08F041-;7;224.390244;1570.731708
1J0121407E;18;14.552846;261.951228
1J0201511A;32;8.121951;259.902432
1J0253115A;3;4.869919;14.609757
1J0819644A;44;10.560976;464.682944
1K0121407A;32;13.739837;439.674784
1K0253144AE;26;12.110000;314.86
1K0253144AE;26;12.110000;314.86
1K0253144BD;117;12.926829;1512.438993
1K1819653B;45;11.373984;511.82928
200001003;1;738.610500;738.6105
200001028;2;607.717500;1215.435
200001032;2;609.756098;1219.512196
200001045;1;795.639000;795.639
200001049;1;608.649187;608.649187
200001052;1;833.530000;833.53
200001054;3;833.530000;2500.59
200001060;1;732.690000;732.69
200001068;1;609.756098;609.756098
200001076;1;699.186992;699.186992
200001077;1;845.528455;845.528455
200001089;1;796.747967;796.747967
200001123;2;833.530000;1667.06
200001126;1;845.528455;845.528455
200001149;2;642.276423;1284.552846
200001176;1;2430.894309;2430.894309
200001185;2;739.837398;1479.674796
20BM36503;1;1814.113821;1814.113821
20BM36507;1;1814.113821;1814.113821
20VW36502X;1;1790.500000;1790.5
20VW36502X;1;1790.500000;1790.5
20VW36507X;1;1790.500000;1790.5
20W60;16;26.821138;429.138208
210001074;1;284.552846;284.552846
21004-AN001;1;3252.024390;3252.02439
21004-AT002;1;3680.000000;3680
216BFWABOSM;17;43.080000;732.36
216BFWAEBOSM;13;60.150000;781.95
216BFWAFPSM;3;56.900000;170.7
216BFWAOPSM;18;56.900000;1024.2
216BFWAOTSM;27;48.770000;1316.79
216BFWAVOSM;23;46.330000;1065.59
216BFWAWTSM;17;48.770000;829.09
216BFWGBOSM;8;43.080000;344.64
216BFWGEBOSM;4;60.150000;240.6
216BFWGFPSM;9;56.900000;512.1
216BFWGOPSM;8;56.900000;455.2
216BFWGOTSM;2;48.770000;97.54
216CLSDWABO-R;16;73.162602;1170.601632
216CLSDWAEGT-R;3;113.813008;341.439024
216CLSDWAFP-R;7;95.926829;671.487803
216CLSDWAOP-R;17;90.235772;1534.008124
216CLSDWAOT-R;18;60.967480;1097.41464
216CLSDWAVO-R;18;53.650407;965.707326
216CLSDWAWT-R;10;56.902439;569.02439
216EVOAFRWB4.9-WO;6;221.943089;1331.658534
216EVOBO;10;81.292683;812.92683
216EVOEFP-RB;2;79.670000;159.34
216EVOEGT;12;108.120000;1297.44
216EVOFL-RB;2;48.770000;97.54
216EVOOT-RB;5;56.900000;284.5
216EVOVO-RB;6;54.460000;326.76
216EVOWGAFRWB4.9-WO;2;196.740000;393.48
216EVOWT-C;5;62.590000;312.95
216VWBWBO270-3;9;43.081301;387.731709
216VWBWEBO270;6;70.723577;424.341462
216VWBWEGT270;3;105.030000;315.09
216VWBWEOP270;9;86.170732;775.536588
216VWBWOT270;8;51.211382;409.691056
216VWBWVO270;4;48.772358;195.089432
216VWBWWT270;8;56.902439;455.219512
22002-AN038;1;2472.500000;2472.5
22004-AM001;2;178.853659;357.707318
222462A;1;447.146341;447.146341
238CLSDWABO-R;9;75.601626;680.414634
238CLSDWAOP-R;4;94.300813;377.203252
238CLSDWAOT-R;2;59.341463;118.682926
238CLSDWAWT-R;4;59.341463;237.365852
238EVOBO-PK-R;7;97.552846;682.869922
238EVOOP-PK-R;7;113.813008;796.691056
238EVOOT-PK-R;6;81.292683;487.756098
238SMBO270-PK;2;83.130081;166.260162
238SMFPSWL270;5;100.707317;503.536585
238SMOP270-PK;7;100.707317;704.951219
238SMOT270-C;5;57.723577;288.617885
24003-AK002;2;63.406504;126.813008
24003-AN001;2;67.471545;134.94309
24003-AN001;2;67.471545;134.94309
24003-LB004;2;78.853659;157.707318
24996-AK001;3;24.382114;73.146342
24996-AK031;2;109.747967;219.495934
24996-AK046;2;97.552846;195.105692
24996-AK051;2;67.471545;134.94309
24996-AK053;2;89.422764;178.845528
24999-AF001;5;213.813008;1069.06504
24999-AM001;3;146.333333;438.999999
24999-AM002;4;40.642276;162.569104
25-302BK;1;136.577236;136.577236
250001001;3;739.837398;2219.512194
26052-CLU-BK;3;18.691057;56.073171
27001-AN001;1;869.910569;869.910569
27002-AN003;1;1869.910569;1869.910569
2Q0121321A;20;12.113821;242.27642
30-2400;4;109.990000;439.96
30-3300;8;499.950000;3999.6
30-4110;7;179.950000;1259.65
300001002;1;886.178862;886.178862
300001009;1;926.829268;926.829268
31006-AN018;2;621.000000;1242
31008-BN001;2;471.536585;943.07317
31019-AF015;3;989.000000;2967
31019-AF022;3;1035.000000;3105
31019-AM008;3;1058.000000;3174
31019-AN015;2;908.500000;1817
31029-AF001;2;1150.000000;2300
31029-AF008;1;1897.500000;1897.5
31029-AM002;1;1150.000000;1150
31029-AT006;1;1991.861789;1991.861789
3182654196;2;196.950000;393.9
32003-AH007;2;1265.000000;2530
32003-AT011;1;912.520000;912.52
32003-DH001;3;747.500000;2242.5
32016-AH004;1;1725.000000;1725
33002-AH001;1;1552.500000;1552.5
33004-KN002;1;682.918699;682.918699
33005-AF018;1;1219.504065;1219.504065
343PE16144;3;737.300000;2211.9
35PE134;1;97.210000;97.21
35SU35;1;94.530000;94.53
369928C;1;2516.580000;2516.58
3C4911PS;2;211.373984;422.747968
400001003.FM;1;926.829268;926.829268
400001004;2;1861.788618;3723.577236
400001006;1;642.276423;642.276423
400001013;1;1861.788618;1861.788618
41001-AK011;2;130.073171;260.146342
41001-AK012;9;83.950000;755.55
420103485B;253;32.512195;8225.585335
420121321;159;40.642276;6462.121884
42018-AH002;2;408.250000;816.5
44004-AK003;5;126.008130;630.04065
44004-AK005;1;109.747967;109.747967
48004-AK001;1;121.943089;121.943089
50-1200;12;129.950000;1559.4
500001005;1;739.837398;739.837398
500001010;3;739.542000;2218.626
500001014;1;365.853659;365.853659
500001018;1;609.756098;609.756098
500001024;1;926.829268;926.829268
500001031;1;1861.788618;1861.788618
50003-M45-HL;47;24.382114;1145.959358
50003-M45-HL-3;10;73.162602;731.62602
50003-M45-HL-4;10;97.552846;975.52846
50003-M45-XL;16;19.910569;318.569104
50003-M45-XL-4;10;79.666667;796.66667
50003-M45REL;4;24.390244;97.560976
50003-M50-HL;62;24.382114;1511.691068
50003-M50-HL-4;10;76.414634;764.14634
50003-M50-HL-6;10;113.813008;1138.13008
50003-M55RET;4;24.390244;97.560976
50003-M55RET/M45REL;10;108.121951;1081.21951
50003-MR45HLZ;36;19.910569;716.780484
50003-MR45HLZ-4;10;81.292683;812.92683
50003-MR45XLZ;16;19.910569;318.569104
50003-MR45XLZ-4;10;81.292683;812.92683
51003-AK125;11;14.626016;160.886176
51007-AK473;1;113.813008;113.813008
52004-AK003;15;32.512195;487.682925
52004-AK009;10;32.512195;325.12195
52006-AK004;7;13.000000;91
52009-AK005;14;19.504065;273.05691
52009-AK005;14;19.504065;273.05691
52009-AK005;14;19.504065;273.05691
52009-AK005;14;19.504065;273.05691
52009-AK005;14;19.504065;273.05691
52009-AK011;8;21.943089;175.544712
52009-AK011;8;21.943089;175.544712
564270C20;1;349.585366;349.585366
566270C20;1;349.585366;349.585366
566541A;1;243.894309;243.894309
5w30;20;28.447154;568.94308
5W40;36;28.447154;1024.097544
6-01-G;5;26.821138;134.10569
6-03-0702;2;125.100000;250.2
6-1001-FRB;4;152.100000;608.4
6-1002-FRB;4;112.186992;448.747968
6-FPD-8AN;3;62.100000;186.3
60AV06;1;357.292683;357.292683
60FO06;1;397.500000;397.5
60FO19;1;397.500000;397.5
60MA03;1;397.500000;397.5
60MA07;1;397.500000;397.5
60MN01;2;357.300000;714.6
60PE10;1;397.500000;397.5
60RE08;1;454.400000;454.4
613182.654150;24;72.000000;1728
613182.654150;24;72.000000;1728
613182.654150;24;72.000000;1728
615160;2;323.960000;647.92
615187;2;336.920000;673.84
7-400;2;143.894309;287.788618
7-402;2;143.894309;287.788618
7-404;1;152.024390;152.02439
7-500;2;161.780488;323.560976
7-502;2;143.894309;287.788618
7-804;3;242.100000;726.3
7-900;3;197.100000;591.3
7-902;3;197.100000;591.3
70017-AF101;5;40.642276;203.21138
70017-AH004;4;28.447154;113.788616
70017-AH111;4;36.577236;146.308944
70017-AM105;2;36.577236;73.154472
70017-AM107;2;32.512195;65.02439
70017-AN101;9;36.577236;329.195124
70017-AN101;9;36.577236;329.195124
70017-AN104;6;61.780488;370.682928
70017-AN105;4;63.250000;253
70017-AT111;1;36.800000;36.8
70017-AT120;6;35.650000;213.9
70017-AT130;3;44.707317;134.121951
70017-AT131;3;49.585366;148.756098
70017-AT132;3;28.447154;85.341462
70017-AZ101;6;35.650000;213.9
70017-AZ104;7;60.967480;426.77236
70018-AM001;1;199.178862;199.178862
70018-AN007;1;804.869919;804.869919
70020-AF105;1;276.414634;276.414634
70020-AF108;1;292.674797;292.674797
70020-AH110;1;536.577236;536.577236
70020-AM103;3;408.250000;1224.75
70020-AN101;1;447.146341;447.146341
70020-AN105;1;413.813008;413.813008
70020-AN106;1;724.500000;724.5
70020-AN107;2;886.170732;1772.341464
70020-AT115;1;523.250000;523.25
70020-AZ108;1;454.250000;454.25
70020-DH101;3;546.250000;1638.75
70026-AT001;1;368.000000;368
70026-AT006;1;497.552846;497.552846
70026-AT007;2;121.943089;243.886178
70026-AT008;1;270.250000;270.25
70026-AT009;1;126.500000;126.5
70027-AH001;7;32.512195;227.585365
70027-AT001;3;32.512195;97.536585
70028-AT001;1;886.170732;886.170732
70028-AT002;1;731.699187;731.699187
70999-AT002;4;121.943089;487.772356
70999-AT003;2;203.243902;406.487804
71008-AF003;2;211.373984;422.747968
71008-AF005;2;276.000000;552
71008-AF006;3;276.000000;828
71008-AF013;4;276.000000;1104
71008-AH009;3;408.250000;1224.75
71008-AM011;2;310.500000;621
71008-AM015;3;356.500000;1069.5
71008-AN015;2;252.024390;504.04878
71008-AN027;4;975.601626;3902.406504
71008-AT020;2;471.536585;943.07317
71008-AT021;3;813.000000;2439
75W140;22;17.634146;387.951212
80280-AT001;2;828.830000;1657.66
817754;1;1304.060000;1304.06
82292469991;1;32.512195;32.512195
82494;8;186.983740;1495.86992
82544;4;227.634146;910.536584
82668;2;429.260000;858.52
883089.000034;2;1402.000000;2804
883089.000034;2;1402.000000;2804
883089.000034;2;1402.000000;2804
883089.000035;3;1461.000000;4383
883089.000035;3;1461.000000;4383
883089.000035;3;1461.000000;4383
883089.000046;2;1406.000000;2812
883089.000060;1;1130.070000;1130.07
883089.000060;1;1130.070000;1130.07
883089.000071;1;1243.080000;1243.08
883089.000126;5;1402.000000;7010
883089.000126;5;1402.000000;7010
883089.000127;3;1461.000000;4383
883089.000127;3;1461.000000;4383
883089.000135A;2;1402.000000;2804
883089.000148;1;1330.000000;1330
8D0121403M;7;30.073171;210.512197
8K0253115K;4;5.682927;22.731708
9-201-7020;1;350.100000;350.1
9-250;5;138.203252;691.01626
9-250-bracket;5;6.300000;31.5
9-307-1059;11;151.210000;1663.31
9-307-1060;29;170.100000;4932.9
9-309-1009-2;2;300.800000;601.6
9-350;5;197.100000;985.5
9-350-bracket;4;7.200000;28.8
9-441-0901;2;227.634146;455.268292
999760.999985;2;589.420000;1178.84
999792.999954;1;601.617886;601.617886
A1000004;7;6.495935;45.471545
A1000008;13;15.439024;200.707312
AB65HCTR;1;402.500000;402.5
AB80SFRS2;1;455.276423;455.276423
AC-14-BT;97;30.890000;2996.33
AC-180-CAN;21;22.756098;477.878058
AC-180-DB;23;34.951220;803.87806
AC-180-EM;69;89.422764;6170.170716
AC-180-EXM;7;345.520325;2418.642275
AC-18FW-DP;14;154.460000;2162.44
AC-190-DP;7;674.788618;4723.520326
AC-200-BT;6;30.890000;185.34
AC-200-CP;2;22.349593;44.699186
AC-200-CP-4;10;89.422764;894.22764
AC-200-CP-5;10;111.373984;1113.73984
AC-200-CP-6;10;133.325203;1333.25203
AC-200-DB;25;81.290000;2032.25
AC-200-DP;13;243.890000;3170.57
AC-200-DP;13;243.890000;3170.57
AC-200-DVBO;68;20.320000;1381.76
AC-200-EM;28;89.422764;2503.837392
AC-200-HPFP;1;540.642276;540.642276
AC-200-HS;15;24.382114;365.73171
AC-200-IT;33;203.243902;6707.048766
AC-200-LMI;10;81.290000;812.9
AC-200-ND;15;16.250000;243.75
AC-200-OSA;17;30.000000;510
AC-200-PCVCC;61;69.100000;4215.1
AC-200-PP;39;89.422764;3487.487796
AC-200-QS;74;81.292683;6015.658542
AC-200-SF;13;138.203252;1796.642276
AC-200-SF;13;138.203252;1796.642276
AC-200-TB;80;97.552846;7804.22768
AC-200-TM;10;81.292683;812.92683
AC-200-TP;77;121.940000;9389.38
AC-200-VRA;58;32.512195;1885.70731
AC-200K03-MD;15;73.162602;1097.43903
AC-200K04-MD;8;73.162602;585.300816
AC-200K04-OT;12;113.813008;1365.756096
AC-200R-DP;52;270.990000;14091.48
AC-204-FU;11;138.203252;1520.235772
AC-211-CFA;124;27.090000;3359.16
AC-211-IT;49;203.243902;9958.951198
AC-211-OT;21;105.682927;2219.341467
AC-250-IP;15;130.073171;1951.097565
AC-250-THK;3;81.292683;243.878049
AC-27-CB;6;455.280000;2731.68
AC-27-DEL;32;21.943089;702.178848
AC-27-DP;9;268.210000;2413.89
AC-27-TI;22;162.593496;3577.056912
AC-27-YH;14;73.162602;1024.276428
AC-300-CP;226;22.349593;5051.008018
AC-300-CP-4;10;77.227642;772.27642
AC-300-CP-6;10;116.252033;1162.52033
AC-45-BT;10;32.512195;325.12195
AC-45-DP;17;373.975610;6357.58537
AC-45-DPCAT;1;430.886179;430.886179
AC-45-IC;13;528.447154;6869.813002
AC-45-TB;69;113.813008;7853.097552
AC-451-RAD;22;439.016260;9658.35772
AC-452-RAD;12;270.723577;3248.682924
AC-500-DP;9;162.593496;1463.341464
AC-500-QS;28;40.642276;1137.983728
AC-500-TB;84;65.032520;5462.73168
AC-AU-04BK;63;36.577236;2304.365868
AC-B48-BT;3;32.512195;97.536585
AC-B58-IC;7;406.495935;2845.471545
AC-B58-INLET;44;113.813008;5007.772352
AC-B82-DP;7;121.940000;853.58
AC-BM-ODP;154;13.813008;2127.203232
AC-C8RS-DP;1;504.056911;504.056911
AC-DAZA-IM;2;2032.512195;4065.02439
AC-F56-IC;14;406.495935;5690.94309
AC-FA20-OSA;11;23.569106;259.260166
AC-FI7-RU;3;81.290000;243.87
AC-FIST7-BAD;60;65.032520;3901.9512
AC-FIST7-QS;19;40.640000;772.16
AC-HD1-FU;3;89.420000;268.26
AC-IS-TB;128;47.959350;6138.7968
AC-M2F-MP;5;427.634146;2138.17073
AC-MK7-BT;64;26.821138;1716.552832
AC-MK7-CL;77;81.292683;6259.536591
AC-MK7-CP;82;17.878049;1466.000018
AC-MK7-CP-4;10;121.943089;1219.43089
AC-MK7-CP-5;10;152.837398;1528.37398
AC-MK7-CP-6;10;183.731707;1837.31707
AC-MK7-CP-BL;115;17.878049;2055.975635
AC-MK7-FPT;16;10.560976;168.975616
AC-MK7-GFH;23;48.772358;1121.764234
AC-MK7-HPFP;16;552.837398;8845.398368
AC-MK7-IM;7;487.796748;3414.577236
AC-MK7-INLET;3;73.162602;219.487806
AC-MK7-INLET;3;73.162602;219.487806
AC-MK7-IT;67;235.764228;15796.203276
AC-MK7-MD;19;71.536585;1359.195115
AC-MK7-MD;19;71.536585;1359.195115
AC-MK7-MD;19;71.536585;1359.195115
AC-MK7-OC;185;40.642276;7518.82106
AC-MK7-RL;58;65.032520;3771.88616
AC-MK7-RU;22;89.420000;1967.24
AC-MK7-TI;43;142.268293;6117.536599
AC-MK8-DP;1;349.585366;349.585366
AC-MK8-MD;87;81.292683;7072.463421
AC-MK8R-DP;9;325.195122;2926.756098
AC-MUS8-EXMDP;2;813.000000;1626
AC-N54-CC;50;89.422764;4471.1382
AC-N54-DP;7;276.414634;1934.902438
AC-N54-TB;31;162.593496;5040.398376
AC-N54-TP;9;134.140000;1207.26
AC-N55-3IC;8;406.495935;3251.96748
AC-N55-INLET;25;113.813008;2845.3252
AC-N55-TP;39;162.593496;6341.146344
AC-NA-FU;2;97.552846;195.105692
AC-OPC-DP;20;105.682927;2113.65854
AC-R53-IC;8;299.990000;2399.92
AC-R56-IC;6;317.065041;1902.390246
AC-R56-TB;48;65.032520;3121.56096
AC-RX8-FU;11;89.422764;983.650404
AC-RX8-RU;11;89.420000;983.62
AC-S1-CF-IP;3;341.455285;1024.365855
AC-S55-IC;1;528.447154;528.447154
AC-S55-INLET;4;268.284553;1073.138212
AC-S55-JP;26;97.552846;2536.373996
AC-S55-MP;8;569.097561;4552.780488
AC-S55-OTC;89;40.642276;3617.162564
AC-S55-RAD;8;487.796748;3902.373984
AC-S55-TP;20;162.593496;3251.86992
AC-S58-FP;4;235.764228;943.056912
AC-S58-RAD;5;487.796748;2438.98374
AC-S63-IC;10;528.447154;5284.47154
AC-S63-IT;2;235.764228;471.528456
AC-S63-TP;2;138.203252;276.406504
AC-S63.2-DP;9;512.186992;4609.682928
AC-UNI-WD;16;13.000000;208
AC-UNI-WD;16;13.000000;208
AC-UNI-WD;16;13.000000;208
AC-VAG-BC;189;36.577236;6913.097604
AC-VAG-CC;189;48.772358;9217.975662
AC-VAG-WB;20;48.772358;975.44716
AC-W204-EXMDP;5;674.788618;3373.94309
AC-W205-MP;3;427.634146;1282.902438
AC-W205-RAD;4;878.040650;3512.1626
AC-WS-15-FK;19;65.032520;1235.61788
AC-Z33-CP;258;24.382114;6290.585412
AC-Z33-CP-6;8;113.813008;910.504064
AC-Z33-DP;2;136.580000;273.16
AC-Z33-FU;2;81.292683;162.585366
AC-Z33-HHL;5;105.682927;528.414635
AC-Z33-QS;10;81.292683;812.92683
AC-Z33-RL;1;56.900000;56.9
ACCLAMP275;33;4.870000;160.71
ACCLAMP3;44;4.870000;214.28
ACSP1;88;24.382114;2145.626032
ACSP1;88;24.382114;2145.626032
ACSP1;88;24.382114;2145.626032
ACSP1;88;24.382114;2145.626032
ACSP1;88;24.382114;2145.626032
ACSP1;88;24.382114;2145.626032
ACSP1;88;24.382114;2145.626032
ACSP1;88;24.382114;2145.626032
ACSP1;88;24.382114;2145.626032
ALP.07.03.0014-1;1;195.113821;195.113821
ALP.07.03.0016-1;1;823.569106;823.569106
ALP.07.04.0023-1;1;654.463415;654.463415
ALP.07.04.0028-2;1;195.113821;195.113821
ALP.07.05.0001-1;1;975.600000;975.6
ALP.07.06.0001-1;1;69.097561;69.097561
ALP.07.07.0002-1;1;1142.268293;1142.268293
ALP.07.07.0010-1;1;2185.357724;2185.357724
ALP.07.08.0007-1;1;81.292683;81.292683
ALP.07.08.0008-1;1;918.691057;918.691057
ALP.07.08.0101-5;1;4319.950000;4319.95
ALP.07.09.0006-2;1;1008.121951;1008.121951
ALP.07.13.0002-1;3;165.845528;497.536584
ALP.19.02.0001-1;3;699.178862;2097.536586
ALP.19.05.0001-2;2;780.479675;1560.95935
ALP.19.08.0002-1;1;97.552846;97.552846
ALP.19.09.0001-2;4;1292.674797;5170.699188
ALP.37.03.0004-2;1;203.243902;203.243902
AMS-00.06.0108-1;983;4.056911;3987.943513
AMS.04.08.0002-1;1;325.195122;325.195122
AMS.04.09.0001-1;1;666.658537;666.658537
AMS.21.09.0002-1;3;97.552846;292.658538
AMS.31.08.0001-2;1;1162.593496;1162.593496
AMS.38.02.0001-1;2;910.560976;1821.121952
AMS.38.08.0001-1;1;1038.203252;1038.203252
AMS.38.08.0002-1;1;3902.430894;3902.430894
AMS.38.09.0001-1;1;341.455285;341.455285
AMS.38.14.0003-2;1;6731.699187;6731.699187
AMS.39.08.0001-1;1;2357.715447;2357.715447
AMS.39.09.0001-1;1;455.276423;455.276423
AMS.50.06.0001-1;1;67.450000;67.45
AMS.50.06.0011-1;1;65.032520;65.03252
ARMAAD08VA-A;3;1341.463415;4024.390245
ARMAAD0RS3-A;4;1341.463415;5365.85366
ARMAAD0RS4-1;5;153.120000;765.6
ARMAAD0RS6-A;3;1502.439024;4507.317072
ARMAADR6C8-A;3;1035.000000;3105
ARMAADS5B9-A;1;1089.000000;1089
ARMABG82M4-5;3;295.800000;887.4
ARMABM3034-A;3;1180.487805;3541.463415
ARMABM8235-A;1;886.500000;886.5
ARMABM82M4-A;3;2141.463415;6424.390245
ARMABM87M2-A;3;1170.000000;3510
ARMABM90M5-A;1;1593.000000;1593
ARMABM92M3-A;1;1201.951220;1201.95122
ARMABMF10M-A;1;1668.600000;1668.6
ARMABMW335-A;1;885.600000;885.6
ARMABMWF30-A;1;1180.487805;1180.487805
ARMABZA250G-A;3;869.268293;2607.804879
ARMABZA250S;1;970.200000;970.2
ARMABZA450G-A;2;1175.609756;2351.219512
