REFERENCE;QUANTITY;"WHOLESALE PRICE";TOTAL
L3P3VPO5;3;166.5092;499.5276
U3P3ZC63;4;166.5092;666.0368
KCA472;20;81.7048;1634.096
FMDV20-BK;7;94.5296;661.7072
HP-180;2;80.36;160.72
EVE-F9XM5M8-CF-INT;6;1030.74;6184.44
EVE-FK2-CF-MAF;1;117.096;117.096
BWF20XZ;9;70.6266;635.6394
BWR21XZ;9;81.7048;735.3432
VWR150000;10;49.036;490.36
VWR120000;32;16.1786;517.7152
SMBC004;2;179.949;359.898
WSK-VWN005;3;65.2802;195.8406
BFF95Z;2;92.4058;184.8116
BFR68Z;2;86.2804;172.5608
BMF55Z;2;72.5208;145.0416
KLC174;2;44.3948;88.7896
BMR84Z;1;68.4454;68.4454
KLC179;3;52.972;158.916
WSK-VWN006;3;65.2802;195.8406
WSK-FRD010;2;61.5902;123.1804
WSK-SUB006;3;52.7096;158.1288
EVE-N55-PF;10;39.852;398.52
EVE-E46-PF;4;26.568;106.272
216EVOEFP-RB;2;33.497;66.994
216EVOVO-RB;6;19.6636;117.9816
BHR36XZ;3;81.7048;245.1144
CTS-SIL-0019;2;26.5598;53.1196
CTS-EXH-TP-0004-B8;1;95.9318;95.9318
VWR12P1GTIS38;3;139.359;418.077
034-108-1015;5;429.3356;2146.678
034-108-1014;3;450.918;1352.754
034-108-1020;2;332.428;664.856
034-108-Z055;1;75.7926;75.7926
AC-MK7-MD;1;14.022;14.022
FMINT15;3;298.3078;894.9234
EVE-E9X-CF-PLM;4;1101.096;4404.384
BWF18Z;4;73.4966;293.9864
FMOC7-13;1;314.347;314.347
BHF52;4;81.7048;326.8192
WSK-FRD004;2;56.8752;113.7504
CT12;1;187.0256;187.0256
BSR33Z;2;73.4966;146.9932
BSF48Z;2;72.611;145.222
BHR83XZ;3;81.7048;245.1144
BHR98Z;3;65.2802;195.8406
WSK-HYU001;2;78.5806;157.1612
WSK-HON017;1;94.2918;94.2918
KLC221;3;51.3238;153.9714
BMF73;2;81.7048;163.4096
KLC218;3;45.92;137.76
KCA471;2;51.3238;102.6476
WSK-FRD008;1;89.9212;89.9212
WSK-FRD006;5;82.984;414.92
WSK-MB001;2;65.7558;131.5116
WSK-SUB007;3;92.9388;278.8164
WSK-OPL003;2;51.9716;103.9432
BWR19Z;4;73.4966;293.9864
BWR23Z;5;81.7048;408.524
KCA470;3;45.1738;135.5214
KCA435;4;77.5966;310.3864
KDT911;4;33.4232;133.6928
KDT928;3;12.3984;37.1952
KSB652;2;63.6402;127.2804
KTA228;2;108.0432;216.0864
KTA147B;3;122.8032;368.4096
KTA260;7;82.2706;575.8942
WSK-REN002;2;56.8752;113.7504
BMF23Z;3;81.7048;245.1144
BRF13Z;3;80.073;240.219
BRR13Z;2;67.2482;134.4964
034-145-A028-BLK;3;45.838;137.514
FMPK383;2;75.8746;151.7492
BHF48;2;81.7048;163.4096
KSB551;2;52.4636;104.9272
KSB520;2;49.9954;99.9908
BMF57Z;3;81.7048;245.1144
BMR88Z;3;81.7048;245.1144
MMBCC-MUS8-15PBE;10;82.3034;823.034
EVE-F8XM-CF-ENG;1;319.8;319.8
BWF21XZ;4;79.1054;316.4216
BWR24Z;8;81.7048;653.6384
KCA362;3;89.9212;269.7636
VWR17G7R600;30;24.7148;741.444
FMSS3;2;64.3208;128.6416
SHDC015;3;117.916;353.748
SHDX015;1;225.049;225.049
ILZKAR8H8S;68;10.578;719.304
KLC185;3;51.3156;153.9468
KLC151;14;51.3156;718.4184
KDT957;7;19.7046;137.9322
KCA335;1;71.8484;71.8484
KLC32;2;48.8638;97.7276
SRNC031;6;113.652;681.912
W93189;5;16.7116;83.558
VWR81G700;10;198.1038;1981.038
VWR12A1S1;5;200.1866;1000.933
VWR180001;7;22.0416;154.2912
VWR21G702RCUP;2;205.9512;411.9024
FMCTA4B9;1;150.88;150.88
VWR21G701;2;465.842;931.684
MMICP-EVO-10UBK;3;97.58;292.74
KSR202;3;14.4484;43.3452
FMCTMK5;3;210.1414;630.4242
BMR72Z;4;77.5966;310.3864
BTF81Z;3;73.4884;220.4652
BTR84Z;2;73.4884;146.9768
KLC180-335;5;51.3238;256.619
WSK-MAZ002;1;59.532;59.532
KTA229;3;110.1178;330.3534
WA402;7;25.7398;180.1786
W52988;2;19.639;39.278
W52991;4;24.8378;99.3512
SES9200;2;610.1128;1220.2256
W83389;3;30.2498;90.7494
SES9004;1;551.5074;551.5074
W52992;3;16.2606;48.7818
KCA434;6;23.1732;139.0392
KSR210;5;13.9974;69.987
W0509;7;16.892;118.244
KCA416;8;13.5546;108.4368
S-BM/T/3H;1;2855.896;2855.896
CTS-IT-258;9;68.9948;620.9532
CTS-IT-259;8;75.2678;602.1424
BMR78XZ;4;68.4454;273.7816
BMF51X;6;62.402;374.412
EVO9202;3;159.6458;478.9374
EVE-ST38V8S-CF-INT;6;843.288;5059.728
EVE-TRB8V8S-FLG-STK;1;23.124;23.124
EVE-C63S-CF-INT;4;1335.288;5341.152
FMCCRAD11;2;454.9606;909.9212
SES3078ICPBLK;8;223.45;1787.6
FMINDK20-RF;2;28.5524;57.1048
FMTUBL6;2;103.2954;206.5908
BHF98Z;3;73.4966;220.4898
X-1056-BB;10;28.8148;288.148
EVO1105;5;159.6458;798.229
EVO9204;12;155.0948;1861.1376
FM9200I;1;248.583;248.583
SES1898ICP;4;141.8354;567.3416
SES1899CB;1;417.7408;417.7408
SP1129WB;5;138.2028;691.014
SP3080BLK;2;145.4516;290.9032
CTS-SIL-B8-ITKIT;3;88.5518;265.6554
999698.999954;1;315.6426;315.6426
999792.999954;1;330.1074;330.1074
400001004;2;1112.7892;2225.5784
KLC180-295;3;44.3948;133.1844
500001031;1;1028.444;1028.444
200001149;2;362.0464;724.0928
400001003.FM;1;454.8868;454.8868
SRNC032;5;123.123;615.615
999778.999994;1;315.6426;315.6426
E-BM/T/5;3;1427.948;4283.844
ATINTVAG4;1;215.5944;215.5944
ATINTVAG13;2;270.1818;540.3636
043151.000388;1;32.5458;32.5458
SILZKBR8D8S;99;6.56;649.44
SILZKFR8D7S;96;5.166;495.936
BKR6E-11;12;1.4514;17.4168
EVE-ST38V8S-CF-HDP;2;356.7;713.4
KSB731;3;44.5506;133.6518
SAU048SYS;2;853.087;1706.174
SVWP054;5;65.8214;329.107
IFR7X8G;76;9.2414;702.3464
MMODP-1415B;1;6.4944;6.4944
MMODP-2015B;3;5.9368;17.8104
MMODP-1615B;7;6.3632;44.5424
PFR8S8EG;70;6.7732;474.124
PFR7B;40;7.052;282.08
PFR7W-TG;24;7.1422;171.4128
LFR6AIX-11;24;6.0106;144.2544
AC-27-CB;6;127.1;762.6
AC-27-TI;21;55.35;1162.35
AC-N54-TP;3;44.28;132.84
AC-R56-IC;3;118.08;354.24
06F129717D;58;1.476;85.608
06F253039F;64;0.902;57.728
DILKAR7B11;18;10.0204;180.3672
CTS-IT-288;1;121.77;121.77
EVE-A90-CF-INT;1;655.836;655.836
MMTS-MUS8-11;4;24.6492;98.5968
ATINTP&C6;2;283.638;567.276
ATINTP&C7;1;283.638;283.638
ATINTVAG35;3;398.3068;1194.9204
ATMSVAG5;1;230.994;230.994
ATIKMAZ01;7;114.0374;798.2618
CTS-IT-800;4;121.77;487.08
CTS-EXH-DP-0024-S;2;133.9388;267.8776
CTS-EXH-DP-0025;1;202.9418;202.9418
CTS-IT-340;8;121.7618;974.0944
SVWC058;4;188.9526;755.8104
SVWX058;4;331.0176;1324.0704
SBMC073;4;136.0872;544.3488
SFDC089;6;128.7236;772.3416
U3P3MX5D;2;189.7644;379.5288
216EVOFL-RB;2;19.516;39.032
AC-B82-DP;7;36.9;258.3
AC-18FW-DP;14;41.328;578.592
EVE-C63-FTR;3;56.088;168.264
KDT967;2;9.0364;18.0728
BKR001Z;2;56.5882;113.1764
BKF001Z;2;69.4458;138.8916
KLC180-115;4;42.1808;168.7232
SVWCS045;3;160.474;481.422
FMTUBL7;3;63.796;191.388
FMBP5;2;188.6;377.2
883089.000148;1;687.078;687.078
FMDV6R;1;129.8962;129.8962
PPF-2044;4;36.2932;145.1728
PPF-9787;1;24.19;24.19
RPF-2050;4;17.343;69.372
PPF-2102;1;24.1982;24.1982
PPF-1816;2;24.1982;48.3964
PPF-2047;1;24.1982;24.1982
PPF-1905;2;24.1982;48.3964
FMTUBL9;2;114.8492;229.6984
FMEC1;1;264.0318;264.0318
MMRAD-SPY-00;1;128.5022;128.5022
MMRAD-MUS8-15;1;236.775;236.775
MMRAD-CTR-17S;1;188.067;188.067
MMBCC-STNGR-18PBE;2;86.9364;173.8728
KCA361;3;71.8484;215.5452
KCA467;2;117.875;235.75
W53619;2;10.8404;21.6808
X-1014-BB;4;25.543;102.172
X-1015-BB;5;28.0276;140.138
AC-FIST7-QS;14;6.15;86.1
AC-200-DB;18;15.7194;282.9492
AC-500-QS;24;6.273;150.552
CTS-HW-360;18;110.6918;1992.4524
CTS-TB-B-4;1;44.28;44.28
CTS-FPK-002;3;258.2918;774.8754
CTS-IT-932;2;191.8718;383.7436
CTS-HW-310;2;36.5228;73.0456
SCNX014;1;185.3528;185.3528
SMB005;1;556.9768;556.9768
SMNX011;5;194.6188;973.094
SRNS028;2;287.5412;575.0824
EVE-N55-ENG;3;354.24;1062.72
SVXP062;2;106.8214;213.6428
SCNC014;8;62.9268;503.4144
PPF-2054;3;24.1982;72.5946
PPF-3129;8;24.1982;193.5856
VWR12G7R601FO;19;73.6278;1398.9282
CTS-HW-408;1;52.7588;52.7588
CTS-HW-040;2;63.9518;127.9036
KCA430;4;35.6864;142.7456
KCA334;2;44.6326;89.2652
ATINTBMW20;1;270.1818;270.1818
ATINTBMW4;1;270.19;270.19
FMOC11;2;270.9444;541.8888
VWR1241S4;1;429.8112;429.8112
VWR12G7R602;4;209.8708;839.4832
VWR12UPITINLET;15;50.6596;759.894
VWR11UPGT;5;39.7208;198.604
VWR19G711;7;39.2288;274.6016
VWR14G700;1;385.4246;385.4246
PKR7A;30;7.1586;214.758
RE8C-L;24;15.0306;360.7344
RE9B-T;24;16.3426;392.2224
RC-ZE81;3;38.4908;115.4724
MMRA-LC;11;8.6592;95.2512
BH-198;4;27.552;110.208
CLK-2;12;13.1938;158.3256
BH-273;5;33.0624;165.312
BH-279;4;34.1612;136.6448
BH-304;1;36.777;36.777
BH-330;3;45.264;135.792
BH-326;3;44.0832;132.2496
BH-262ST;3;32.8164;98.4492
JC60/S2000;2;32.0374;64.0748
COASRMR26;2;146.0256;292.0512
COASRM250;3;112.9632;338.8896
COASFST16T3;4;141.45;565.8
AB65HCTR;1;234.192;234.192
STAB76A50014T;1;231.035;231.035
AB80SFRS2;1;282.9;282.9
WB-407;2;20.7952;41.5904
HMP-914;3;65.7804;197.3412
HMP-936;3;64.0666;192.1998
HMP-457;3;64.0666;192.1998
WB-235;3;36.5146;109.5438
WB-446;3;21.156;63.468
WB-432;6;23.4602;140.7612
WB-280;2;36.5146;73.0292
BH-305;1;55.104;55.104
WB-427;2;23.4602;46.9204
WB-358;4;22.8534;91.4136
HMP-244;2;32.0374;64.0748
WB-301;4;20.254;81.016
WB-336;6;20.254;121.524
HMP-363;3;32.0374;96.1122
HMP-424;2;32.0374;64.0748
HMP-526;9;36.777;330.993
HMP-592;4;32.0374;128.1496
HMP-712;2;36.777;73.554
WB-243;4;50.6924;202.7696
WB-288;1;52.0536;52.0536
WB-567;6;23.8702;143.2212
WB-352;3;41.328;123.984
WB-429;4;45.6904;182.7616
WB-750;3;25.8136;77.4408
WB-665;6;25.8218;154.9308
WB-586;5;25.8218;129.109
WB-607;3;22.8534;68.5602
WB-576;4;25.1494;100.5976
WB-547;3;22.8534;68.5602
WB-544;6;22.8534;137.1204
WB-257;4;22.8534;91.4136
WB-482;2;18.2614;36.5228
WB-447;4;20.254;81.016
WB-439;6;26.2646;157.5876
WB-412;3;20.254;60.762
WB-402;2;18.2614;36.5228
WB-394;4;31.9636;127.8544
WB-370;3;20.7952;62.3856
WB-350;4;18.2614;73.0456
WB-341;3;22.8534;68.5602
WB-293;2;20.254;40.508
WB-287;3;22.8534;68.5602
HMP-929;3;32.0374;96.1122
HMP-921;2;32.0374;64.0748
HMP-895;2;42.435;84.87
HMP-347-2;3;64.0666;192.1998
WB-384;5;20.7952;103.976
WB-232;3;18.2614;54.7842
WB-520;2;22.8534;45.7068
WB-308;4;20.7952;83.1808
WB-298;2;18.2614;36.5228
WB-271;3;18.2614;54.7842
CTS-TR-1050;1;664.1918;664.1918
CTS-HW-361;2;35.4158;70.8316
CTS-B58-HX;1;202.9418;202.9418
CTS-F8X-HX;3;184.5;553.5
CTS-IT-291;1;88.5518;88.5518
CTS-SIL-083;1;26.5598;26.5598
CTS-HW-250;3;154.2338;462.7014
W0508;4;17.1626;68.6504
EVE-A90-CF-HDP;1;378.348;378.348
W63491;2;6.7732;13.5464
KCA477;3;45.3296;135.9888
VWR29G7250;2;291.1328;582.2656
WB-206;3;22.837;68.511
HMP-369;3;32.8902;98.6706
WB-285;4;19.0732;76.2928
SFDP091;4;55.5386;222.1544
9-309-1009-2;2;170.478;340.956
U5093;20;34.6614;693.228
ILZTR6A8G;36;5.1906;186.8616
ILFR6B;35;5.535;193.725
KDT973;6;129.3386;776.0316
KCA403;2;69.3884;138.7768
KTA281;2;108.8058;217.6116
MMICP-F80-15;3;170.0844;510.2532
EVE-FK2-CF-CHG;5;327.18;1635.9
AC-FIST7-BAD;59;12.546;740.214
SHYC103;4;127.387;509.548
SMBP006;2;128.7236;257.4472
WB-513;4;32.0374;128.1496
HMP-943;3;64.0666;192.1998
CTS-IT-290R;1;121.7618;121.7618
PPF-1744;5;24.19738;120.9869
MMHE-F80-15;3;258.956;776.868
EVE-FK8-CF-CHG;4;327.18;1308.72
06F129101P;37;7.544;279.128
MMOC-F80-15;4;236.5536;946.2144
MMINT-F80-15;1;643.126;643.126
TTEIS38;1;1074.4132;1074.4132
BBF44Z;4;110.454;441.816
BBR44Z;5;94.0294;470.147
FMEC2;1;291.387;291.387
EVE-FK8FK2-ENG;3;234.192;702.576
AC-AU-04BK;63;5.904;371.952
KSB633;1;55.6206;55.6206
BTR99Z;2;73.0948;146.1896
BTF99Z;2;81.7048;163.4096
KCA478;1;210.7072;210.7072
300001002;1;488.2116;488.2116
500001018;1;335.9212;335.9212
VWR120001;23;2.7552;63.3696
ATMSFO108;3;55.2352;165.7056
FMDV27A;1;206.3448;206.3448
R7438-9;348;23.5094;8181.2712
9-307-1059;10;76.7192;767.192
10.127.101TK;46;5.535;254.61
F2360P+F2361P;2;380.808;761.616
KT4006;4;377.3722;1509.4888
ALP.19.08.0002-1;1;55.3172;55.3172
ALP.19.02.0001-1;3;395.5434;1186.6302
ALP.07.04.0023-1;1;461.2172;461.2172
ALP.07.05.0001-1;1;614.9672;614.9672
ALP.07.08.0008-1;1;495.9114;495.9114
KT4042;3;438.3556;1315.0668
KT4021;2;309.2958;618.5916
KT4016;1;602.003;602.003
KT4013;1;427.4824;427.4824
KT4041;1;619.7396;619.7396
KT4002;1;427.4824;427.4824
KT4008;3;332.2066;996.6198
KT4014;1;427.4824;427.4824
KT4026;3;454.731;1364.193
KT4025;4;377.3722;1509.4888
ATIKFO21;4;92.0778;368.3112
KT4019;2;449.3928;898.7856
KT4040;3;414.2066;1242.6198
KT4007;2;376.7326;753.4652
F2428P+F2429P;2;445.588;891.176
EVE-S55-CF-CHG;5;329.64;1648.2
CTS-TR-1000;7;383.7518;2686.2626
CTS-IT-349;2;119.5478;239.0956
CTS-IT-348;1;121.7618;121.7618
SBMP081;4;163.1636;652.6544
AC-200K04-MD;2;15.498;30.996
AC-200K03-MD;15;17.22;258.3
P3BTAP1;2;25.6824;51.3648
P3BTAP2;2;25.6824;51.3648
FMINDK33;1;188.9444;188.9444
058198025A;40;2.009;80.36
058253039L;60;0.697;41.82
06L115441;129;0.779;100.491
06F103483D;38;2.05;77.9
EVE-RS5-CF-SLM;1;398.028;398.028
1J0121407E;17;4.1;69.7
ATMSFO104;4;23.3618;93.4472
MMRAD-CTR-17;2;218.4316;436.8632
EVE-RS4-CF-SLM;2;398.028;796.056
EVE-RS5-CF-ENG;1;374.904;374.904
EVE-B58F-CF-ENG;2;304.548;609.096
EVE-N55-M2-ENG;1;398.52;398.52
03K906051;42;4.018;168.756
CTS-IT-312;2;52.7588;105.5176
CTS-HW-380;4;44.28;177.12
CTS-IT-292;3;81.1718;243.5154
034-605-0022;3;64.7636;194.2908
034-401-1006;5;239.85;1199.25
034-145-A059;5;83.4678;417.339
20VW36502X;1;1101.1616;1101.1616
EVE-F4XB48-CF-INT;5;609.096;3045.48
EVE-JCWGP3-INT;3;758.664;2275.992
FD125;1;321.4318;321.4318
VWR21G702CUP;3;216.2504;648.7512
KT9902;1;553.7214;553.7214
1K0121407A;31;3.28;101.68
2Q0121321A;17;1.968;33.456
AC-211-CFA;122;3.1734;387.1548
034-102-3010;2;18.7124;37.4248
U5020;52;16.0802;836.1704
HMP-954;5;36.777;183.885
EVE-W210-FTR;7;46.74;327.18
EVE-15144-G2-FTR;5;29.028;145.14
ILTR6A-8G;16;8.0442;128.7072
MS100204;57;47.5928;2712.7896
MMTC-F80-15;1;184.9346;184.9346
CTS-TR-1050-OG;2;664.1918;1328.3836
CTS-TR-1070;4;664.1918;2656.7672
FMDV26A;9;84.87;763.83
DILKAR7C9H;84;8.2902;696.3768
PFR7Z-TG;42;5.7318;240.7356
KDT919;1;32.964;32.964
VWR12G7R602ITBLA;8;47.0762;376.6096
VWR13G700-SERV;7;12.6034;88.2238
AC-OPC-DP;19;33.21;630.99
AC-S55-MP;3;188.19;564.57
"THE-B5 020 00";1;120.704;120.704
"THE-B5 005 00";2;127.92;255.84
"THE-B5 037RE";1;137.596;137.596
MMAF-4007;3;20.869;62.607
MMBCC-SUP-20CBE;1;139.6296;139.6296
MMICP-STNGR-18F;1;79.0152;79.0152
MMTC-MUS-15SL;1;137.104;137.104
MMODP-12125B;4;6.4944;25.9776
VWR670004;6;58.7038;352.2228
U5055;40;13.8826;555.304
VWR670007;11;36.9738;406.7118
AC-200-VRA;55;4.428;243.54
BM5G9448AE;24;4.92;118.08
078198025;1;2.706;2.706
022103483E;16;4.92;78.72
06L253039C;5;2.583;12.915
078253039G;31;1.476;45.756
1928404687;7;16.81;117.67
06D998907;201;0.861;173.061
JSK-108;4;112.463;449.852
SR-233;2;82.1066;164.2132
JSK-141;1;149.937;149.937
PPF-9795;3;24.1982;72.5946
06K103495AC;12;10.25;123
1K0253144AE;24;3.28;78.72
034-101-3051;8;10.0778;80.6224
WB-514;3;25.1494;75.4482
SHD0395-1P-BK;3;9.84;29.52
SMA0001-1P-BK;4;9.84;39.36
26052-CLU-BK;4;9.348;37.392
SSU1000-1P-BK;2;9.84;19.68
L3P3A8SX;4;170.7896;683.1584
L-ME/SS/3;1;417.4046;417.4046
S-ME/T/1H;1;2665.8364;2665.8364
MMAF-3005S;3;18.04;54.12
ALP.19.05.0001-2;2;442.7672;885.5344
ALP.19.09.0001-2;4;718.0494;2872.1976
BMR74Z;2;76.5142;153.0284
KCA428;3;89.9212;269.7636
KDT974;4;94.9478;379.7912
KDT976;3;117.4322;352.2966
KLC233;4;51.3238;205.2952
KLC140-395;4;51.3238;205.2952
KCA485;2;61.2376;122.4752
KDT969;3;24.3868;73.1604
VWR12UPGTCOMP;4;218.7022;874.8088
"THE-B5 025 00";2;72.16;144.32
AC-WS-15-FK;19;10.5124;199.7356
"THE-B5 003 00";1;18.655;18.655
"THE-B5 024 00";1;293.888;293.888
"THE-B5 055 00";1;485.44;485.44
"THE-B5 014 00";1;649.44;649.44
KTA282;5;110.2982;551.491
KTA291;1;196.6442;196.6442
WA302R+L;11;80.7208;887.9288
WSK-FRD011;2;126.8704;253.7408
D147-A001;3;254.1262;762.3786
D018-A001;2;36.3014;72.6028
D014-A001;2;27.224;54.448
D133-A001;2;66.5594;133.1188
R01-10-2;5;36.9;184.5
R02-10-2;8;36.9;295.2
R23-1-1100-01;3;36.9;110.7
R30-1-1000-01;2;33.21;66.42
R13-10-2;10;33.21;332.1
R25-1-1000-01;1;33.21;33.21
R16-1-1100-01;3;29.52;88.56
R04-10-2;8;29.52;236.16
R05-10-2;11;29.52;324.72
EVE-F8XM-CF-SBC;1;515.124;515.124
SILZKGR8B8S;254;5.7974;1472.5396
L3P3MIEX;2;166.5092;333.0184
L3P3BG2X;2;166.5092;333.0184
L3P3BG3X;2;166.5092;333.0184
033CV17144;1;399.0202;399.0202
033CO14133;1;281.9734;281.9734
039DD21131;1;266.0162;266.0162
043DQ14144;10;266.0162;2660.162
343PE16144;3;332.5264;997.5792
043DQ17144N;5;239.4154;1197.077
R-VW-004-HR;2;264.696;529.392
R-FIA-003-I;4;277.693;1110.772
R-AUD-010-I-5;5;362.604;1813.02
ILZKBR7B8G;114;5.535;630.99
VWR810000;24;10.8158;259.5792
AC-FA20-OSA;11;11.9966;131.9626
001243.999532;2;355.9374;711.8748
EVE-A35-CF-INT;8;609.096;4872.768
EVE-A35-CF-CHG;5;351.288;1756.44
034-106-3039;9;239.85;2158.65
034-506-0012;1;62.361;62.361
034-1ZZ-1004;2;155.9066;311.8132
034-1ZZ-0009;4;167.895;671.58
034-108-1040;3;333.3874;1000.1622
CTS-HW-306;3;39.8438;119.5314
CTS-IT-277;3;93.3488;280.0464
VWR180002;14;12.9478;181.2692
058129717D;22;1.066;23.452
06K129717A;9;1.3284;11.9556
079133074B;25;3.28;82
1J0253115A;2;0.9594;1.9188
8K0253115K;4;1.64;6.56
AC-MK7-CP;12;6.4944;77.9328
T50-1-1000-01;8;24.0424;192.3392
TI-225;3;69.8804;209.6412
PPF-1198;1;24.1982;24.1982
PPF-9933;2;24.1982;48.3964
PPF-9822;6;48.4046;290.4276
D043-A001;1;18.1548;18.1548
D135-A001;2;10.8896;21.7792
D134-A001;2;13.3086;26.6172
SBMP082;5;94.6444;473.222
MMTC-SUP-20;2;293.0434;586.0868
"THE-8J 003 02";2;16.4;32.8
KT4033;2;361.1772;722.3544
KT4048;2;491.4588;982.9176
VWR12G7R600OS;9;13.53;121.77
VWR620005MM;7;51.4878;360.4146
VWR180003;6;12.9478;77.6868
VWR31G8GT;8;92.6518;741.2144
SFDX089;2;272.7648;545.5296
WB-512;5;23.4602;117.301
KLC140-255;4;51.3238;205.2952
KDT975;2;126.4194;252.8388
MMAI-SUP-20;2;199.7028;399.4056
PPF-9771;4;48.4046;193.6184
CI100033-B;5;103.484;517.42
MS100137;7;98.1212;686.8484
MS100110;13;20.6394;268.3122
044DW21143;4;292.535;1170.14
MMRAD-SUP-20;2;349.6152;699.2304
MMRAD-SUP-20A;2;256.9798;513.9596
9-307-1060;27;76.711;2071.197
9-441-0901;2;117.3092;234.6184
AC-45-BT;10;10.8486;108.486
AC-B48-BT;3;11.808;35.424
AC-MK7-TI;40;25.83;1033.2
7-502;2;70.4052;140.8104
7-400;2;70.4052;140.8104
7-404;1;74.8332;74.8332
7-402;2;70.4052;140.8104
7-500;2;79.2612;158.5224
6-01-G;5;11.7752;58.876
AC-200-LMI;10;11.07;110.7
06K103484F;21;1.517;31.857
KLC242;4;53.0704;212.2816
BTF102Z;2;70.5446;141.0892
BTR102Z;4;68.8964;275.5856
FOFI8STCNC-SD1B;1;94.8986;94.8986
CTS-CRI-14422;5;287.8118;1439.059
CTS-BV-0009-3;4;101.4668;405.8672
VWR3131S3;2;90.0032;180.0064
011EM16134;1;266.0162;266.0162
ATINTHYU1;3;262.359;787.077
VWR190000;3;39.6224;118.8672
ARMABM87M2-A;3;527.67;1583.01
ARMAHDATYR-A;2;446.49;892.98
ARMATYPFK8-A;2;446.49;892.98
ARMAADS5B9-A;1;491.139;491.139
EVE-GR4-CF-INT;8;639.6;5116.8
VWR680004;2;386.1544;772.3088
VWR680014;2;257.152;514.304
034-402-4005;1;93.5456;93.5456
MS100112;5;21.156;105.78
CI100038;3;436.6828;1310.0484
CI100038-B;1;167.8622;167.8622
ATEXHHYU1;3;121.4584;364.3752
PPF-9856;4;24.1982;96.7928
PPF-9998;4;24.1982;96.7928
PPF-9774;1;24.19;24.19
ARMAAD0RS6-A;3;625.086;1875.258
ARMATYFT86-A;3;345.384;1036.152
ARMABZA450G-A;2;489.294;978.588
ARMABZA250S;1;437.5602;437.5602
ARMAGOLF6R-A;3;377.856;1133.568
BM139;1;247.968;247.968
250001001;3;407.5892;1222.7676
ARMABM8235-A;1;399.8074;399.8074
ARMABMW335-A;1;399.4056;399.4056
ARMAMINR60-A;4;272.322;1089.288
ARMABM82M4-A;3;890.766;2672.298
ARMAAD0RS3-A;4;557.928;2231.712
ARMAAD08VA-A;3;557.928;1673.784
CS57-AR60012;2;36.9;73.8
CS57-AR60020;1;26.568;26.568
CTS-IT-820;5;81.1718;405.859
CS57-AR60016;2;32.3244;64.6488
CS57-AR60046;3;30.258;90.774
CS57-AR60022;4;28.044;112.176
CS57-AR60037;2;33.6528;67.3056
CS57-AR60038;3;70.848;212.544
CS57-AR60019;3;30.1104;90.3312
CS57-AR60009;3;30.996;92.988
CS57-AR60010;7;30.996;216.972
ARMAFDFIST-A;3;154.242;462.726
ARMAFDMK30;2;154.242;308.484
ARMAIMPSTI-A;1;361.62;361.62
ARMAGOLF7G-A;3;442.0292;1326.0876
1CCVW08F02;2;94.956;189.912
ARMAAD0RS4-1;4;79.54;318.16
SD-3312759S;3;76.8422;230.5266
ES-361074;8;28.2244;225.7952
ES-325248;4;18.819;75.276
MMRAD-MK7-15;2;296.83016;593.66032
MMRAD-MK7-15A;4;224.598;898.392
MMINT-MK6-06;3;331.485;994.455
MMRAD-MIA-06;4;163.4752;653.9008
ES-361077;4;25.092;100.368
ES-325499;4;18.819;75.276
ES-351122;2;28.2244;56.4488
ES-355042;3;18.819;56.457
ES-335036;6;18.819;112.914
ES-331238;3;25.092;75.276
ES-335112;5;18.819;94.095
ES-335300;4;18.819;75.276
ES-335233;6;28.2244;169.3464
ES-325198;5;18.819;94.095
ES-321310;2;25.092;50.184
ES-321262;4;28.2244;112.8976
ES-331167;4;25.092;100.368
ES-325469;4;18.819;75.276
ES-321467;3;25.092;75.276
SD-3352538;3;69.5278;208.5834
SD-3311001;9;139.0474;1251.4266
SD-3355038;4;73.185;292.74
SD-3315007;3;91.4792;274.4376
SD-3355008;4;73.185;292.74
SD-3313061;2;80.4994;160.9988
SD-3355060;2;76.8422;153.6844
SD-3218172;4;84.1648;336.6592
SD-3252008;5;73.185;365.925
SD-3218112;3;80.4994;241.4982
SD-3252010;4;65.8706;263.4824
SD-3252028;5;139.0474;695.237
SD-3212031;9;135.3902;1218.5118
SD-3212037;3;98.8018;296.4054
SD-3252034;4;102.459;409.836
SD-3416003;2;120.3924;240.7848
AMS.21.09.0002-1;3;55.3172;165.9516
ALP.07.07.0010-1;1;1239.8318;1239.8318
CTS-IT-256;1;73.8;73.8
BSR20XXXZ;1;81.7048;81.7048
BBF46;7;85.6982;599.8874
BMF74;2;84.5912;169.1824
SD-3456004;3;106.1162;318.3486
SD-3416053;2;164.6642;329.3284
SD-3456054;2;150.0272;300.0544
SD-3118264;2;83.066;166.132
SD-3158900;3;80.4994;241.4982
SD-3617001;3;76.8422;230.5266
SD-3657010;3;76.8422;230.5266
SD-3657012;2;106.1162;212.2324
WSK-TOY002;6;80.6224;483.7344
SD-3617023;4;113.4388;453.7552
SD-3657014;2;106.1162;212.2324
SD-3512802;4;73.185;292.74
SD-3552803;4;62.2052;248.8208
SD-3513005;4;76.8422;307.3688
SD-3552805;2;62.2052;124.4104
SD-3513099;2;73.185;146.37
SD-3551535;4;76.8422;307.3688
369928C;1;1093.7078;1093.7078
SD-3513145;4;76.8422;307.3688
SD-3553070;4;91.4792;365.9168
