FLUXO;PERIODO;NIF;REF;NC;PAIS;PORIGEM;REGIAO;CODENT;NATTRA;MODTRA;AERPOR;MASSA;UNSUP;VALFAC;"VAL ESTAT";ADQNIF;ERRO
INTRA-EX;202404;513881387;RPF-1747;842131000;FR;PT;10;EXW;11;3;;0,4;1;33;;FR11829492040;
INTRA-EX;202404;513881387;ES-351268;87089997;FR;PT;10;EXW;11;3;;1,5;1;61;;QV999999999999;
INTRA-EX;202404;513881387;AC-MK7-DP;87089235;FR;PT;10;EXW;11;3;;7,6;1;266;;QV999999999999;
INTRA-EX;202404;513881387;079133074B;87089997;FR;PT;10;EXW;11;3;;0,1;2;22;;QV999999999999;
INTRA-EX;202404;513881387;DBA601S-2;87089997;FR;PT;10;EXW;11;3;;17;1;282;;QV999999999999;
INTRA-EX;202404;513881387;UR-TW2-1796;87088055;FR;PT;10;EXW;11;3;;2,8;1;104;;FR35504243288;
INTRA-EX;202404;513881387;MMTS-E90-07;87089997;FR;PT;10;EXW;11;3;;0,1;1;57;;FR35504243288;
INTRA-EX;202404;513881387;AC-WS-BM-15-BT;87088099;FR;PT;10;EXW;11;3;;1,7;1;45;;FR35504243288;
INTRA-EX;202404;513881387;SILZKBR8D8S-6;84099100;FR;PT;10;EXW;11;3;;0,2;3;187;;FR35504243288;
INTRA-EX;202404;513881387;11427566327;84099100;FR;PT;10;EXW;11;3;;0,1;2;10;;FR35504243288;
INTRA-EX;202404;513881387;AC-WS-BM-12-BT;87088099;FR;PT;10;EXW;11;3;;1,7;1;45;;FR35504243288;
INTRA-EX;202404;513881387;CTS-IGN-008;84099100;FR;PT;10;EXW;11;3;;0,3;9;315;;FR35504243288;
INTRA-EX;202404;513881387;JSK-121-RD;84213100;FR;PT;10;EXW;11;3;;3,8;1;267;;QV999999999999;
INTRA-EX;202404;513881387;03K906051;90269000;FR;PT;10;EXW;11;3;;0,1;1;19;;QV999999999999;
INTRA-EX;202404;513881387;AC-200-EM;87089997;FR;PT;10;EXW;11;3;;2,3;1;82;;QV999999999999;
INTRA-EX;202404;513881387;AC-200-TM;87089997;FR;PT;10;EXW;11;3;;2,3;1;74;;QV999999999999;
INTRA-EX;202404;513881387;FMDVHFTFSI-RD;;FR;PT;10;EXW;11;3;;0,1;1;264;;QV999999999999;
INTRA-EX;202404;513881387;URKR-TW2-4201;87088055;FR;PT;10;EXW;11;3;;2,9;1;149;;QV999999999999;
INTRA-EX;202404;513881387;06E898001-6;85111000;FR;PT;10;EXW;11;3;;1,9;1;157;;QV999999999999;
INTRA-EX;202404;513881387;FMMK5CTC;87089135;FR;PT;10;EXW;11;3;;1,6;1;403;;QV999999999999;
INTRA-EX;202404;513881387;CTS-IT-800;84213100;FR;PT;10;EXW;11;3;;3,6;1;277;;QV999999999999;
INTRA-EX;202404;513881387;MS100192-4;84099100;FR;PT;10;EXW;11;3;;1,2;1;184;;QV999999999999;
INTRA-EX;202404;513881387;BBR44;87088055;FR;PT;10;EXW;11;3;;4,2;1;183;;QV999999999999;
INTRA-EX;202404;513881387;FMBM335DV2;84814090;FR;PT;10;EXW;11;3;;3,7;1;393;;FR35504243288;
INTRA-EX;202404;513881387;CTS-HW-0225;87089235;FR;PT;10;EXW;11;3;;0,2;2;83;;FR35504243288;
INTRA-EX;202404;513881387;CTS-IGN-008;84099100;FR;PT;10;EXW;11;3;;0,3;6;210;;FR35504243288;
INTRA-EX;202404;513881387;11427566327;84099100;FR;PT;10;EXW;11;3;;0,1;3;15;;FR35504243288;
INTRA-EX;202404;513881387;BMR88Z;87088055;FR;PT;10;EXW;11;3;;4,9;1;193;;QV999999999999;
INTRA-EX;202404;513881387;SMA0380-4P-RD;87083091;FR;PT;10;EXW;11;3;;0,5;1;82;;QV999999999999;
INTRA-EX;202404;513881387;Z-315561;87089997;FR;PT;10;EXW;11;3;;1,3;1;153;;QV999999999999;
INTRA-EX;202404;513881387;Z-311555;87089997;FR;PT;10;EXW;11;3;;2,6;1;169;;QV999999999999;
INTRA-EX;202404;513881387;ATMSBMW5;87089997;FR;PT;10;EXW;11;3;;3,5;1;257;;QV999999999999;
INTRA-EX;202404;513881387;mmai-cla45-14bk;84213100;FR;PT;10;EXW;11;3;;3,8;1;347;;QV999999999999;
INTRA-EX;202404;513881387;82494;84099100;FR;PT;10;EXW;11;3;;1,6;1;191;;QV999999999999;
INTRA-EX;202404;513881387;ILZKAR8H8S-4;85111000;FR;PT;10;EXW;11;3;;0,2;1;66;;QV999999999999;
INTRA-EX;202404;513881387;D018-A001;87089997;FR;PT;10;EXW;11;3;;0,5;1;48;;QV999999999999;
INTRA-EX;202404;513881387;D017-A002;87088055;FR;PT;10;EXW;11;3;;4,2;1;151;;QV999999999999;
INTRA-EX;202404;513881387;MS100204-4;84099100;FR;PT;10;EXW;11;3;;1,2;1;184;;QV999999999999;
INTRA-EX;202404;513881387;PFR8S8EG-6;87089997;FR;PT;10;EXW;11;3;;1,4;1;64;;QV999999999999;
INTRA-EX;202404;513881387;06E898001-8;85111000;FR;PT;10;EXW;11;3;;1,9;1;209;;QV999999999999;
INTRA-EX;202404;513881387;PFR7W-TG-8;85111000;FR;PT;10;EXW;11;3;;0,4;1;90;;QV999999999999;
INTRA-EX;202404;513881387;UR-RL4-1259;87088055;FR;PT;10;EXW;11;3;;5,1;1;161;;QV999999999999;
INTRA-EX;202404;513881387;IKR9J8-4;87089997;FR;PT;10;EXW;11;3;;0,2;1;43;;QV999999999999;
INTRA-EX;202404;513881387;UR-RE2-1645;87088055;FR;PT;10;EXW;11;3;;2,6;1;104;;QV999999999999;
INTRA-EX;202404;513881387;PPF-1816;84213100;FR;PT;10;EXW;11;3;;0,6;1;43;;QV999999999999;
INTRA-EX;202404;513881387;06E898001-6;85111000;FR;PT;10;EXW;11;3;;1,9;1;157;;QV999999999999;
INTRA-EX;202404;513881387;BKR8EIX-6;85111000;FR;PT;10;EXW;11;3;;0,3;1;60;;QV999999999999;
INTRA-EX;202404;513881387;CTS-IT-500;40091100;FR;PT;10;EXW;11;3;;1,6;1;149;;QV999999999999;
INTRA-EX;202404;513881387;L3P3VGR6;90262020;FR;PT;10;EXW;11;3;;0,3;1;322;;QV999999999999;
INTRA-EX;202404;513881387;VWR190007;87141030;FR;PT;10;EXW;11;3;;0,3;1;24;;QV999999999999;
INTRA-EX;202404;513881387;AC-MK7-RL;87088055;FR;PT;10;EXW;11;3;;0,5;1;59;;QV999999999999;
INTRA-EX;202404;513881387;FMAM-B3;84073410;FR;PT;10;EXW;11;3;;0,2;1;49;;QV999999999999;
INTRA-EX;202404;513881387;SAU0631-4P-BK;87083091;FR;PT;10;EXW;11;3;;0,5;1;77;;QV999999999999;
INTRA-EX;202404;513881387;06D115562;84099100;FR;PT;10;EXW;11;3;;0,1;1;4;;QV999999999999;
INTRA-EX;202404;513881387;06J103600AFKIT;84099100;FR;PT;10;EXW;11;3;;2,5;1;49;;QV999999999999;
INTRA-EX;202404;513881387;FMCCHMK5-BK;40093100;FR;PT;10;EXW;11;3;;0,2;1;50;;QV999999999999;
INTRA-EX;202404;513881387;AC-MK7-MD;87089997;FR;PT;10;EXW;11;3;;0,4;1;65;;QV999999999999;
INTRA-EX;202404;513881387;AC-MK7-INLET;40091100;FR;PT;10;EXW;11;3;;0,3;1;67;;QV999999999999;
INTRA-EX;202404;513881387;MS100208-5;84099100;FR;PT;10;EXW;11;3;;1,4;1;156;;QV999999999999;
INTRA-EX;202404;513881387;SILZKGR8B8S-6;85111000;FR;PT;10;EXW;11;3;;0,2;1;58;;QV999999999999;
INTRA-EX;202404;513881387;D650-0010-6;84099100;FR;PT;10;EXW;11;3;;1,8;1;214;;QV999999999999;
INTRA-EX;202404;513881387;R7437-9-4;87089997;FR;PT;10;EXW;11;3;;0,2;1;157;;QV999999999999;
INTRA-EX;202404;513881387;MS100208-4;84099100;FR;PT;10;EXW;11;3;;1,1;1;124;;QV999999999999;
INTRA-EX;202404;513881387;BKR7EIX-4;84099100;FR;PT;10;EXW;11;3;;0,8;1;38;;QV999999999999;
INTRA-EX;202404;513881387;2Q0121321A;87089997;FR;PT;10;EXW;11;3;;0,2;1;8;;QV999999999999;
INTRA-EX;202404;513881387;TS-0404-1005;87089997;FR;PT;10;EXW;11;3;;0,3;1;147;;QV999999999999;
INTRA-EX;202404;513881387;JE-314323;87082910;FR;PT;10;EXW;11;3;;3,8;1;923;;FR05904077666;
INTRA-EX;202404;513881387;BKR7EIX-4;84099100;FR;PT;10;EXW;11;3;;0,8;1;38;;QV999999999999;
INTRA-EX;202404;513881387;06E898001-4;85111000;FR;PT;10;EXW;11;3;;1,2;1;104;;QV999999999999;
INTRA-EX;202404;513881387;AC-200-CFA-KIT;87089997;FR;PT;10;EXW;11;3;;0,1;1;32;;QV999999999999;
INTRA-EX;202404;513881387;AC-211-OT;84198998;FR;PT;10;EXW;11;3;;1,3;1;97;;QV999999999999;
INTRA-EX;202404;513881387;CTS-HW-450;87089997;FR;PT;10;EXW;11;3;;0,8;1;137;;QV999999999999;
INTRA-EX;202404;513881387;U3P3A8VX;87089997;FR;PT;10;EXW;11;3;;1;1;331;;QV999999999999;
INTRA-EX;202404;513881387;SBMP081;87089235;FR;PT;10;EXW;11;3;;11,3;1;367;;FR35504243288;
INTRA-EX;202404;513881387;SILZKBR8D8S-6;84099100;FR;PT;10;EXW;11;3;;0,2;2;124;;FR35504243288;
INTRA-EX;202404;513881387;CTS-IGN-008;84099100;FR;PT;10;EXW;11;3;;0,3;12;420;;FR35504243288;
INTRA-EX;202404;513881387;AC-N54-TP;40091100;FR;PT;10;EXW;11;3;;1,7;1;123;;FR35504243288;
INTRA-EX;202404;513881387;BH-305;84213100;FR;PT;10;EXW;11;3;;0,5;1;97;;FR35504243288;
INTRA-EX;202404;513881387;11427566327;84099100;FR;PT;10;EXW;11;3;;0,1;2;10;;FR35504243288;
INTRA-EX;202404;513881387;CTS-EXH-DP-0025;87089235;FR;PT;10;EXW;11;3;;5,4;1;450;;FR35504243288;
INTRA-EX;202404;513881387;78198025;;FR;PT;10;EXW;11;3;;0,1;2;23;;QV999999999999;
INTRA-EX;202404;513881387;CTS-IT-255R;87089135;FR;PT;10;EXW;11;3;;8;1;322;;QV999999999999;
INTRA-EX;202404;513881387;SILZKBR8D8S-6;84099100;FR;PT;10;EXW;11;3;;0,2;1;62;;QV999999999999;
INTRA-EX;202404;513881387;06J103600AFKIT;84099100;FR;PT;10;EXW;11;3;;2,5;1;49;;QV999999999999;
INTRA-EX;202404;513881387;SILZKBR8D8S-6;84099100;FR;PT;10;EXW;11;3;;0,2;1;62;;QV999999999999;
INTRA-EX;202404;513881387;U5055-6;84099100;FR;PT;10;EXW;11;3;;1,5;1;129;;QV999999999999;
INTRA-EX;202404;513881387;11427566327;84099100;FR;PT;10;EXW;11;3;;0,1;1;5;;QV999999999999;
INTRA-EX;202404;513881387;52006-AK004;84213100;FR;PT;10;EXW;11;3;;0,6;1;13;;QV999999999999;
INTRA-EX;202404;513881387;CTS-IT-270R;842131000;FR;PT;10;EXW;11;3;;4;1;279;;QV999999999999;
INTRA-EX;202404;513881387;FMACCVXR;84818040;FR;PT;10;EXW;11;3;;0,5;1;167;;QV999999999999;
INTRA-EX;202404;513881387;SILZKFR8F7S-8;85111000;FR;PT;10;EXW;11;3;;0,4;1;85;;QV999999999999;
INTRA-EX;202404;513881387;D060-A002;87089199;FR;PT;10;EXW;11;3;;0,9;1;117;;QV999999999999;
INTRA-EX;202404;513881387;216CLSDWAOP-R;87089997;FR;PT;10;EXW;11;3;;0,4;1;73;;QV999999999999;
INTRA-EX;202404;513881387;216CLSDWABO-R;87089997;FR;PT;10;EXW;11;3;;0,4;1;59;;QV999999999999;
INTRA-EX;202404;513881387;ACSP1;84099100;FR;PT;10;EXW;11;3;;0,5;1;22;;QV999999999999;
INTRA-EX;202404;513881387;216CLSDWAOT-R;87089997;FR;PT;10;EXW;11;3;;0,4;1;49;;QV999999999999;
INTRA-EX;202404;513881387;KLC142;87088035;FR;PT;10;EXW;11;3;;0,8;1;121;;QV999999999999;
INTRA-EX;202404;513881387;KLC106;87089997;FR;PT;10;EXW;11;3;;0,8;1;121;;QV999999999999;
INTRA-EX;202404;513881387;EVE-661-G2-FTR;84213100;LV;PT;10;EXW;11;3;;0,6;1;84;;QV999999999999;
INTRA-EX;202404;513881387;AC-27-TI;84198998;SE;PT;10;EXW;11;3;;2,8;1;143;;QV999999999999;
INTRA-EX;202404;513881387;VWR180000;87089997;SE;PT;10;EXW;11;3;;0,1;1;14;;QV999999999999;
INTRA-EX;202404;513881387;MMAI-MUS8-15BK;84213100;FI;PT;10;EXW;11;3;;6,5;1;226;;FI26073136;
INTRA-EX;202404;513881387;SP1898BLK;84213100;GR;PT;10;EXW;11;3;;6,9;1;355;;GREL156587530;
INTRA-EX;202404;513881387;MMTS-350Z-07;90321020;GR;PT;10;EXW;11;3;;0,3;1;36;;GREL156587530;
INTRA-EX;202404;513881387;L3P3AB9X;87089997;GR;PT;10;EXW;11;3;;1;1;252;;GREL156587530;
INTRA-EX;202404;513881387;JSK-101-DD;84213100;DE;PT;10;EXW;11;3;;4,5;1;230;;QV999999999999;
INTRA-EX;202404;513881387;EVE-G8XM-CF-ENG;84213100;PL;PT;10;EXW;11;3;;4,2;1;675;;PL8141683531;
INTRA-EX;202404;513881387;VWR12G60R;84213100;PL;PT;10;EXW;11;3;;3,2;1;352;;PL8141683531;
INTRA-EX;202404;513881387;EVE-B9RS5-CF-INT;84213100;PL;PT;10;EXW;11;3;;4,8;1;1178;;PL8141683531;
INTRA-EX;202404;513881387;VWR1200R601E;84213100;PL;PT;10;EXW;11;3;;5,2;2;676;;PL8141683531;
INTRA-EX;202404;513881387;VWR12G7R600ITINLET;87089997;PL;PT;10;EXW;11;3;;0,4;2;200;;PL8141683531;
INTRA-EX;202404;513881387;MS100208-5;84099100;FR;PT;10;EXW;11;3;;1,4;1;156;;QV999999999999;
INTRA-EX;202404;513881387;JSK-101-DD;84213100;BE;PT;10;EXW;11;3;;4,5;1;227;;QV999999999999;
INTRA-EX;202404;513881387;AC-200-DVBO;84818040;BE;PT;10;EXW;11;3;;0,3;1;20;;QV999999999999;
INTRA-EX;202404;513881387;EVE-M2C-CF-INT;84213100;BE;PT;10;EXW;11;3;;6;1;1485;;BE0740963105;
INTRA-EX;202404;513881387;EVE-TRB8V8S-FLG-TTE;85111000;BE;PT;10;EXW;11;3;;0,2;1;35;;BE0740963105;
INTRA-EX;202404;513881387;EVE-TRB8V8S-LHD-NIL;85111000;BE;PT;10;EXW;11;3;;0,2;1;428;;BE0740963105;
INTRA-EX;202404;513881387;VWR49G700;87084099;BE;PT;10;EXW;11;3;;0,1;1;131;;BE0897648094;
INTRA-EX;202404;513881387;VWR12G7R600ITBLA;84213100;BE;PT;10;EXW;11;3;;0,8;1;76;;BE0897648094;
INTRA-EX;202404;513881387;VWR12G7R600ITINLET;87089997;BE;PT;10;EXW;11;3;;0,4;1;100;;BE0897648094;
INTRA-EX;202404;513881387;R-FIA-003-I;84099100;IT;PT;10;EXW;11;3;;2,5;1;474;;IT02643740026;
INTRA-EX;202404;513881387;TS-0622-7142;87089997;IT;PT;10;EXW;11;3;;0,5;1;122;;QV999999999999;
INTRA-EX;202404;513881387;AC-MK7R-DP;87089235;IT;PT;10;EXW;11;3;;11,3;1;185;;IT03815490929;
INTRA-EX;202404;513881387;TS-0553-1012;87089997;IT;PT;10;EXW;11;3;;1,8;1;288;;IT03815490929;
INTRA-EX;202404;513881387;EVE-A90B48-INT;;IT;PT;10;EXW;11;3;;0,1;1;999;;IT03943631204;
INTRA-EX;202404;513881387;EVE-ST38Y-CF-INT;84213100;IT;PT;10;EXW;11;3;;7;1;1285;;IT03943631204;
INTRA-EX;202404;513881387;EVE-A35-CF-CHG;84213100;IT;PT;10;EXW;11;3;;2;1;535;;IT03943631204;
INTRA-EX;202404;513881387;E10-15-014-04-22;87088035;IT;PT;10;EXW;11;3;;10;1;134;;IT04146110160;
INTRA-EX;202404;513881387;SP1989BLK;84213100;IT;PT;10;EXW;11;3;;6;1;375;;IT02710790060;
INTRA-EX;202404;513881387;CTS-IT-210;40091100;IT;PT;10;EXW;11;3;;1,1;1;149;;IT03943631204;
INTRA-EX;202404;513881387;VWR18G700;87089997;IT;PT;10;EXW;11;3;;4;1;420;;IT03943631204;
INTRA-EX;202404;513881387;CTS-IT-277;87089235;IT;PT;10;EXW;11;3;;1,7;1;172;;IT03943631204;
INTRA-EX;202404;513881387;CTS-IT-280;87089235;IT;PT;10;EXW;11;3;;1,5;1;127;;IT03943631204;
INTRA-EX;202404;513881387;AC-45-DP;87089235;IT;PT;10;EXW;11;3;;7;1;230;;IT03943631204;
INTRA-EX;202404;513881387;AC-35-DP;87089235;IT;PT;10;EXW;11;3;;5,3;1;215;;IT03943631204;
INTRA-EX;202404;513881387;AC-200-HPFP;87089997;IT;PT;10;EXW;11;3;;1;1;377;;IT03943631204;
INTRA-EX;202404;513881387;EVE-EA8884-GTI-INT;84213100;IT;PT;10;EXW;11;3;;4,6;1;999;;IT08839490011;
INTRA-EX;202404;513881387;EVE-S1-CF-INT;842131000;IT;PT;10;EXW;11;3;;3,2;1;456;;IT12034500012;
INTRA-EX;202404;513881387;10.127.203K;84132000;IT;PT;10;EXW;11;3;;0,3;1;227;;IT12034500012;
INTRA-EX;202404;513881387;10.127.101K;84133080;IT;PT;10;EXW;11;3;;0,3;1;227;;IT12034500012;
INTRA-EX;202404;513881387;10.127.100K;84132000;IT;PT;10;EXW;11;3;;0,3;1;227;;IT12034500012;
INTRA-EX;202404;513881387;10.127.203T;87089997;IT;PT;10;EXW;11;3;;0,1;1;10;;IT12034500012;
INTRA-EX;202404;513881387;AC-MK7-CP;84099100;IT;PT;10;EXW;11;3;;0,3;4;71;;IT02710790060;
INTRA-EX;202404;513881387;KTA253;87089235;IT;PT;10;EXW;11;3;;7,3;1;300;;IT03656931205;
INTRA-EX;202404;513881387;E10-20-047-03-22;87088035;IT;PT;10;EXW;11;3;;9,4;1;140;;IT03656931205;
INTRA-EX;202404;513881387;VWR12P2GTG;84213100;IT;PT;10;EXW;11;3;;2,1;1;444;;IT03943631204;
INTRA-EX;202404;513881387;EUPD5002115R;85111000;IT;PT;10;EXW;11;3;;1,5;1;712;;IT03943631204;
INTRA-EX;202404;513881387;EVE-TRB8V8S-LHD-NIL;85111000;IT;PT;10;EXW;11;3;;0,2;1;428;;IT03943631204;
INTRA-EX;202404;513881387;EVE-TRB8V8S-FLG-STK;85111000;IT;PT;10;EXW;11;3;;0,2;1;35;;IT03943631204;
INTRA-EX;202404;513881387;TS-0223-1066;87089997;IT;PT;10;EXW;11;3;;0,4;1;149;;IT03943631204;
INTRA-EX;202404;513881387;AC-200K04-OT;87089997;IT;PT;10;EXW;11;3;;1,4;1;92;;IT03943631204;
INTRA-EX;202404;513881387;SFDS074;87089235;IT;PT;10;EXW;11;3;;21;1;398;;IT03815490929;
INTRA-EX;202404;513881387;9-307-1059;84133080;IT;PT;10;EXW;11;3;;0,5;1;122;;IT03656931205;
INTRA-EX;202404;513881387;ARMABZA450G-A;84213100;IT;PT;10;EXW;11;3;;4;1;783;;IT03656931205;
INTRA-EX;202404;513881387;AC-27-TI;84198998;NL;PT;10;EXW;11;3;;2,8;1;99;;NL002241494B08;
INTRA-EX;202404;513881387;VWRA10000;87089997;NL;PT;10;EXW;11;3;;0,1;1;6;;NL002241494B08;
INTRA-EX;202404;513881387;CTS-HW-360;40091100;NL;PT;10;EXW;11;3;;1,4;2;449;;NL002241494B08;
INTRA-EX;202404;513881387;AC-200-CP;84099100;NL;PT;10;EXW;11;3;;0,3;1;13;;NL002241494B08;
INTRA-EX;202404;513881387;BKR7EIX;85111000;NL;PT;10;EXW;11;3;;0,1;23;200;;NL002254344B79;
INTRA-EX;202404;513881387;VWR190004;87089997;NL;PT;10;EXW;11;3;;0,3;1;49;;NL002254344B79;
INTRA-EX;202404;513881387;EVE-TRB8V8S-LHD-NIL;85111000;NL;PT;10;EXW;11;3;;0,2;1;428;;NL002254344B79;
INTRA-EX;202404;513881387;VWR12G7R600FO;84213100;NL;PT;10;EXW;11;3;;0,5;1;76;;NL002254344B79;
INTRA-EX;202404;513881387;VWR17G7R600;40091100;NL;PT;10;EXW;11;3;;0,2;1;38;;NL002254344B79;
INTRA-EX;202404;513881387;VWR12G7R600ITINLET;87089997;NL;PT;10;EXW;11;3;;0,4;2;200;;NL002254344B79;
INTRA-EX;202404;513881387;VWR12G7R600ITBLA;84213100;NL;PT;10;EXW;11;3;;0,8;1;76;;NL002254344B79;
INTRA-EX;202404;513881387;SILZKBR8D8S;85111000;NL;PT;10;EXW;11;3;;0,1;8;73;;NL002254344B79;
INTRA-EX;202404;513881387;VWR1200R600E;84213100;NL;PT;10;EXW;11;3;;5,2;1;309;;NL002254344B79;
INTRA-EX;202404;513881387;VWR160001;87089997;NL;PT;10;EXW;11;3;;0,4;3;257;;NL002254344B79;
INTRA-EX;202404;513881387;VWR12G7R600ITBLU;84213100;NL;PT;10;EXW;11;3;;0,8;1;76;;NL002254344B79;
INTRA-EX;202404;513881387;VWR120001;87089997;NL;PT;10;EXW;11;3;;0,1;2;9;;NL002254344B79;
INTRA-EX;202404;513881387;VWR31S000;87088035;NL;PT;10;EXW;11;3;;10;1;174;;NL002254344B79;
INTRA-EX;202404;513881387;216BFWAOPSM;90269000;NL;PT;10;EXW;11;3;;0,4;1;34;;NL002241494B08;
INTRA-EX;202404;513881387;AC-R53-IC;87089135;NL;PT;10;EXW;11;3;;4,6;1;179;;NL002241494B08;
INTRA-EX;202404;513881387;SBMP086;87089235;NL;PT;10;EXW;11;3;;11,8;1;262;;NL002241494B08;
INTRA-EX;202404;513881387;AC-200-DB;87089997;NL;PT;10;EXW;11;3;;0,6;1;49;;NL002241494B08;
INTRA-EX;202404;513881387;AC-45-TB;84198998;NL;PT;10;EXW;11;3;;0,3;1;69;;NL002241494B08;
INTRA-EX;202404;513881387;284780;87082910;ES;PT;10;EXW;11;3;;2,5;1;694;;ES45377406Q;
INTRA-EX;202404;513881387;043DQ14144;84099100;ES;PT;10;EXW;11;3;;2,5;1;453;;ES45377406Q;
INTRA-EX;202404;513881387;VWR17G7R600;40091100;ES;PT;10;EXW;11;3;;0,2;1;38;;ESB76260033;
INTRA-EX;202404;513881387;VWR19G701;87089997;ES;PT;10;EXW;11;3;;0,2;1;40;;ESB76260033;
INTRA-EX;202404;513881387;VWR19G702;70102000;ES;PT;10;EXW;11;3;;0,1;1;49;;ESB76260033;
INTRA-EX;202404;513881387;VWR900001;85111000;ES;PT;10;EXW;11;3;;0,3;4;122;;ESB76260033;
INTRA-EX;202404;513881387;EVE-4V8TT-CF-INT;84213100;ES;PT;10;EXW;11;3;;7,4;1;2039;;ESB76260033;
INTRA-EX;202404;513881387;MS100208-4;84099100;ES;PT;10;EXW;11;3;;1,1;1;124;;ESB01589332;
INTRA-EX;202404;513881387;Z1003101-4;85111000;ES;PT;10;EXW;11;3;;0,4;1;79;;ESB01589332;
INTRA-EX;202404;513881387;MMHOSE-MIA-94HHBK;40093100;ES;PT;10;EXW;11;3;;0,3;1;55;;ESB66283003;
INTRA-EX;202404;513881387;ACSP1;84099100;ES;PT;10;EXW;11;3;;0,5;1;22;;ESB66283003;
INTRA-EX;202404;513881387;BKR6E-11-4;85111000;ES;PT;10;EXW;11;3;;0,8;1;9;;ESB66283003;
INTRA-EX;202404;513881387;216BFWGOTSM;90269000;ES;PT;10;EXW;11;3;;0,3;1;39;;QV999999999999;
INTRA-EX;202404;513881387;SVW0622-4P-BK;87083091;ES;PT;10;EXW;11;3;;0,5;1;76;;QV999999999999;
INTRA-EX;202404;513881387;TS-0203-1261;87089997;ES;PT;10;EXW;11;3;;0,4;1;135;;QV999999999999;
INTRA-EX;202404;513881387;SILZKBR8D8S-8;85111000;ES;PT;10;EXW;11;3;;0,4;1;82;;QV999999999999;
INTRA-EX;202404;513881387;SFD1012-4P-BK;87083091;ES;PT;10;EXW;11;3;;0,5;1;76;;QV999999999999;
INTRA-EX;202404;513881387;ASAF;33030010;ES;PT;10;EXW;11;3;;0,1;1;1;;QV999999999999;
INTRA-EX;202404;513881387;ASKC;33030010;ES;PT;10;EXW;11;3;;0,1;1;1;;QV999999999999;
INTRA-EX;202404;513881387;9-201-1020;84133080;ES;PT;10;EXW;11;3;;0,5;1;89;;QV999999999999;
INTRA-EX;202404;513881387;U5055-4;84099100;ES;PT;10;EXW;11;3;;1,2;1;85;;QV999999999999;
INTRA-EX;202404;513881387;MMOCC-SAWBK;84099100;ES;PT;10;EXW;11;3;;1;2;160;;ESB04855516;
INTRA-EX;202404;513881387;SFDC082;87089235;ES;PT;10;EXW;11;3;;4,3;1;153;;ESB86420924;
INTRA-EX;202404;513881387;VWR12G5GT;842131000;ES;PT;10;EXW;11;3;;3;2;666;;ESB86420924;
INTRA-EX;202404;513881387;BWR24Z;87088055;ES;PT;10;EXW;11;3;;4,1;1;136;;ES44534463T;
INTRA-EX;202404;513881387;BWF21XZ;87088055;ES;PT;10;EXW;11;3;;5,5;1;149;;ES44534463T;
INTRA-EX;202404;513881387;VWR30G700;87089997;ES;PT;10;EXW;11;3;;17;1;377;;ES44534463T;
INTRA-EX;202404;513881387;KCA476;87088055;ES;PT;10;EXW;11;3;;2,1;1;268;;ES44534463T;
INTRA-EX;202404;513881387;KLC167A;87088055;ES;PT;10;EXW;11;3;;1,4;1;85;;ES44534463T;
INTRA-EX;202404;513881387;KLC202;87088035;ES;PT;10;EXW;11;3;;1;1;85;;ES44534463T;
INTRA-EX;202404;513881387;MMTS-MIA-99;90321020;ES;PT;10;EXW;11;3;;0,1;2;72;;ESB66283003;
INTRA-EX;202404;513881387;52009-AK005;84213100;ES;PT;10;EXW;11;3;;0,4;1;12;;ESB66283003;
INTRA-EX;202404;513881387;MMODP-2015B;87089235;ES;PT;10;EXW;11;3;;0,1;1;9;;ESB66283003;
INTRA-EX;202404;513881387;MMOC-370Z-09T;87089135;ES;PT;10;EXW;11;3;;4,8;1;350;;ESB66283003;
INTRA-EX;202404;513881387;CG85-02-0007;84213100;ES;PT;10;EXW;11;3;;4,2;1;208;;ESB86420924;
INTRA-EX;202404;513881387;10.127.100K;84132000;ES;PT;10;EXW;11;3;;0,3;1;227;;ES44719365M;
INTRA-EX;202404;513881387;VWR13G700;84099100;ES;PT;10;EXW;11;3;;2,8;1;468;;ESB86420924;
INTRA-EX;202404;513881387;MMFS-E36-92P;84149000;ES;PT;10;EXW;11;3;;5;1;158;;ESB86420924;
INTRA-EX;202404;513881387;"TTE300 Mini";84099900;ES;PT;10;EXW;11;3;;9,4;1;1359;;ES28841101K;
INTRA-EX;202404;513881387;VWR12G7R600ITBLA;84213100;ES;PT;10;EXW;11;3;;0,8;1;76;;ESB86420924;
INTRA-EX;202404;513881387;VWR19G702;70102000;ES;PT;10;EXW;11;3;;0,1;1;49;;ESB86420924;
INTRA-EX;202404;513881387;VWR13G700RFK;87089997;ES;PT;10;EXW;11;3;;0,5;1;46;;ESB86420924;
INTRA-EX;202404;513881387;EVE-FK8-CF-INT;842131000;ES;PT;10;EXW;11;3;;5;1;1035;;ESB19296938;
INTRA-EX;202404;513881387;VWR13G700RFK;87089997;ES;PT;10;EXW;11;3;;0,5;1;46;;ES33558767L;
INTRA-EX;202404;513881387;VWR13G700;84099100;ES;PT;10;EXW;11;3;;2,8;1;468;;ES33558767L;
INTRA-EX;202404;513881387;VWR130006;84099100;ES;PT;10;EXW;11;3;;0,3;1;40;;ES33558767L;
INTRA-EX;202404;513881387;BBR44Z;87088055;ES;PT;10;EXW;11;3;;6,7;1;156;;ES18062887K;
